"additionalInfo/Accesibilidad/0/Entrada accesible para personas en silla de ruedas","additionalInfo/Accesibilidad/0/Estacionamiento accesible para personas en silla de ruedas","additionalInfo/Accesibilidad/1/Espacio accesible para personas en silla de ruedas","additionalInfo/Accesibilidad/1/Estacionamiento accesible para personas en silla de ruedas","additionalInfo/Accesibilidad/2/Estacionamiento accesible para personas en silla de ruedas","additionalInfo/Accesibilidad/3/Sanitarios accesibles para personas en silla de ruedas","additionalInfo/Ambiente/0/A la moda","additionalInfo/Ambiente/1/Agradable","additionalInfo/Ambiente/2/Informal","additionalInfo/Ambiente/3/Relajado","additionalInfo/Aspectos destacados/0/Buen café","additionalInfo/Aspectos destacados/0/Buenos productos frescos","additionalInfo/Aspectos destacados/1/Deliciosos postres","additionalInfo/Estacionamiento/0","additionalInfo/Estacionamiento/0/Estacionamiento en el lugar","additionalInfo/Estacionamiento/1/Estacionamiento gratuito","additionalInfo/Estacionamiento/2/Estacionamiento gratuito en la calle","additionalInfo/Información proporcionada por la empresa/0/Se identifica como mujer empresaria","additionalInfo/Menores/0/Ideal para ir con niños","additionalInfo/Menores/1/Menú para niños","additionalInfo/Menores/2/Sillas altas","additionalInfo/Opciones de servicio/0/Asientos al aire libre","additionalInfo/Opciones de servicio/0/Entrega a domicilio","additionalInfo/Opciones de servicio/0/Entrega el mismo día","additionalInfo/Opciones de servicio/0/Entrega sin contacto","additionalInfo/Opciones de servicio/0/Retiro en tienda","additionalInfo/Opciones de servicio/0/Retiros en la puerta","additionalInfo/Opciones de servicio/1/Compras en tienda","additionalInfo/Opciones de servicio/1/Entrega a domicilio","additionalInfo/Opciones de servicio/1/Entrega el mismo día","additionalInfo/Opciones de servicio/1/Para llevar","additionalInfo/Opciones de servicio/1/Retiro en tienda","additionalInfo/Opciones de servicio/2/Compras en tienda","additionalInfo/Opciones de servicio/2/Consumo en el lugar","additionalInfo/Opciones de servicio/2/Entrega el mismo día","additionalInfo/Opciones de servicio/2/Retiro en tienda","additionalInfo/Opciones de servicio/3/Compras en tienda","additionalInfo/Opciones de servicio/3/Entrega a domicilio","additionalInfo/Opciones de servicio/3/Entrega el mismo día","additionalInfo/Opciones de servicio/3/Para llevar","additionalInfo/Opciones de servicio/4/Consumo en el lugar","additionalInfo/Opciones de servicio/4/Entrega el mismo día","additionalInfo/Opciones del local/0/Desayunos","additionalInfo/Opciones del local/1/Desayuno-almuerzo","additionalInfo/Opciones del local/2/Almuerzo","additionalInfo/Opciones del local/3/Postres","additionalInfo/Opciones del local/4/Espacio con asientos","additionalInfo/Pagos/0/Cheques","additionalInfo/Pagos/0/Pagos móviles mediante NFC","additionalInfo/Pagos/0/Solo dinero en efectivo","additionalInfo/Pagos/0/Tarjetas de crédito","additionalInfo/Pagos/0/Tarjetas de débito","additionalInfo/Pagos/1/Pagos móviles mediante NFC","additionalInfo/Pagos/1/Solo dinero en efectivo","additionalInfo/Pagos/1/Tarjetas de crédito","additionalInfo/Pagos/1/Tarjetas de débito","additionalInfo/Pagos/2/Tarjetas de crédito","additionalInfo/Pagos/2/Tarjetas de débito","additionalInfo/Pagos/3/Tarjetas de crédito","additionalInfo/Pagos/3/Tarjetas de débito","additionalInfo/Pagos/4/Tarjetas de crédito","additionalInfo/Planificación/0/Se aceptan reservas","additionalInfo/Planificación/0/Se requiere una cita","additionalInfo/Planificación/0/Visita rápida","additionalInfo/Planificación/1/Visita rápida","additionalInfo/Popular por/0/Desayuno","additionalInfo/Popular por/1/Almuerzo","additionalInfo/Popular por/2/Cena en solitario","additionalInfo/Popular por/3/Un buen lugar para trabajar con una laptop","additionalInfo/Público usual/0/Amigable con LGBTQ+","additionalInfo/Público usual/0/Grupos","additionalInfo/Público usual/1/Espacio seguro para personas transgénero","additionalInfo/Público usual/1/Turistas","additionalInfo/Qué ofrece/0/Bocadillos","additionalInfo/Qué ofrece/0/Comida","additionalInfo/Qué ofrece/0/Vestuario femenino","additionalInfo/Qué ofrece/1/Café","additionalInfo/Qué ofrece/2/Comidas durante la madrugada","additionalInfo/Reciclaje/0/Dispositivos electrónicos","additionalInfo/Servicios/0/Sanitario","additionalInfo/Servicios/0/Sanitarios unisex","additionalInfo/Servicios/0/Wi-Fi","additionalInfo/Servicios/1/Tiene Wi-Fi gratis","additionalInfo/Servicios/1/Wi-Fi","additionalInfo/Servicios/2/Tiene Wi-Fi gratis","additionalOpeningHours/Horario de atención en línea/0/day","additionalOpeningHours/Horario de atención en línea/0/hours","additionalOpeningHours/Horario de atención en línea/1/day","additionalOpeningHours/Horario de atención en línea/1/hours","additionalOpeningHours/Horario de atención en línea/2/day","additionalOpeningHours/Horario de atención en línea/2/hours","additionalOpeningHours/Horario de atención en línea/3/day","additionalOpeningHours/Horario de atención en línea/3/hours","additionalOpeningHours/Horario de atención en línea/4/day","additionalOpeningHours/Horario de atención en línea/4/hours","additionalOpeningHours/Horario de atención en línea/5/day","additionalOpeningHours/Horario de atención en línea/5/hours","additionalOpeningHours/Horario de atención en línea/6/day","additionalOpeningHours/Horario de atención en línea/6/hours","address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categoryName","cid","city","claimThisBusiness","countryCode","fid","googleFoodUrl","imageUrl","imagesCount","isAdvertisement","kgmid","language","locatedIn","location/lat","location/lng","neighborhood","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","permanentlyClosed","phone","phoneUnformatted","placeId","plusCode","postalCode","price","rank","reviewsCount","reviewsDistribution/fiveStar","reviewsDistribution/fourStar","reviewsDistribution/oneStar","reviewsDistribution/threeStar","reviewsDistribution/twoStar","scrapedAt","searchPageUrl","searchString","state","street","temporarilyClosed","title","totalScore","url","website"
,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,"true",,,,"true",,,,,,"true",,,,,,,,,,"true",,,,,,"true",,,"true","true",,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Falucho 749, B7300 Azul, Provincia de Buenos Aires, Argentina","Carnicería",,,,,,,"Carnicería","15260816176488248796","Azul","false","AR","0x9594274d0223b30d:0xd3c94f750e1df5dc",,"https://lh3.googleusercontent.com/p/AF1QipMgBLWTQzv_lCwdLzA-Re9g0BzySrdO_SYWGz73=w493-h240-k-no","4","false","/g/11tg7r7876","es-419",,"-36.789468","-59.8673459",,"domingo","9 AM to 1 PM","lunes","8:30 AM to 1 PM, 5:30 to 9:30 PM","martes","8:30 AM to 1 PM, 5:30 to 9:30 PM","miércoles","8:30 AM to 1 PM, 5:30 to 9:30 PM","jueves","8:30 AM to 1 PM, 5:30 to 9:30 PM","viernes","8:30 AM to 1 PM, 5:30 to 9:30 PM","sábado","8:30 AM to 1 PM, 5:30 to 9:30 PM","false","+54 2281 32-3680","+542281323680","ChIJDbMjAk0nlJUR3PUdDnVPydM",,"B7300",,"88","3","2","0","0","1","0","2025-05-19T00:03:08.328Z","https://www.google.com/maps/search/Comercio/@-36.79126495769911,-59.86344199999999,16z?hl=es-419","Comercio","Provincia de Buenos Aires","Falucho 749","false","Herencia Real - Tienda de carnes","4.3","https://www.google.com/maps/search/?api=1&query=Herencia%20Real%20-%20Tienda%20de%20carnes&query_place_id=ChIJDbMjAk0nlJUR3PUdDnVPydM",
,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,"true",,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Monseñor Caneva 750, B7300 Azul, Provincia de Buenos Aires, Argentina","Tienda de ropa",,,,,,,"Tienda de ropa","2472349522286769239","Azul","true","AR","0x95942790b620a3f1:0x224f8cca9c827457",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OrnjsKHPdumqe58lGWnVMg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=329.07828&pitch=0&thumbfov=100","1","false","/g/11fn4z7tnn","es-419",,"-36.7865833","-59.8558507",,"domingo","Cerrado","lunes","9 AM to 8:30 PM","martes","9 AM to 8:30 PM","miércoles","9 AM to 8:30 PM","jueves","9 AM to 8:30 PM","viernes","9 AM to 8:30 PM","sábado","9 AM to 8:30 PM","false",,,"ChIJ8aMgtpAnlJURV3SCnMqMTyI",,,,"89","0",,,,,,"2025-05-19T00:03:08.329Z","https://www.google.com/maps/search/Comercio/@-36.79126495769911,-59.86344199999999,16z?hl=es-419","Comercio","Provincia de Buenos Aires","Monseñor Caneva 750","false","Indumentaria Osqui",,"https://www.google.com/maps/search/?api=1&query=Indumentaria%20Osqui&query_place_id=ChIJ8aMgtpAnlJURV3SCnMqMTyI","https://www.facebook.com/Indumentaria-Osqui-428721824602144/"
,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Burgos 1166, B7300GEX Azul, Provincia de Buenos Aires, Argentina","Tienda de ropa",,,,,,,"Tienda de ropa","2646319563937470695","Azul","true","AR","0x9594270ecc0e1e77:0x24b99d9f62a8d8e7",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=u3fIMYjy4tvdKw4QyLKcbg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=299.43787&pitch=0&thumbfov=100","1","false","/g/11x07xrbkc","es-419",,"-36.7851539","-59.8717892",,,,,,,,,,,,,,,,"false",,,"ChIJdx4OzA4nlJUR59ioYp-duSQ",,"B7300",,"90","0",,,,,,"2025-05-19T00:03:08.329Z","https://www.google.com/maps/search/Comercio/@-36.79126495769911,-59.86344199999999,16z?hl=es-419","Comercio","Provincia de Buenos Aires","Burgos 1166","false","Onlyus",,"https://www.google.com/maps/search/?api=1&query=Onlyus&query_place_id=ChIJdx4OzA4nlJUR59ioYp-duSQ",
"true",,,"false",,,,,,,,,,,,,,"true",,,,,"true",,,,,,,,,"true","true",,,,,,"true",,,,,,,,,,,,"true",,,,,"true","true",,,,,,,"true",,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,"España 1089, B7300FPU Buenos Aires, Provincia de Buenos Aires, Argentina","Tienda de materiales para la construcción","Tienda de equipos de baños","Tienda de herramientas",,,,,"Tienda de materiales para la construcción","908142387053540135","Buenos Aires","false","AR","0x9594277ad69f608b:0xc9a5eb081cd3327",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrcgcLD_2rJycq1lH2MGUm4Bw8KdrDmRWzuCPCT-posQSBz09Y9bmMHy2eteaXqnHLiJfY-g_uFwDMcICF4V0NtsuvfOAzDJqvD_KTUWPoFRtP3ZSzjLH_MQw7mfK4IegPAe2d0PQ=w408-h544-k-no","2","false","/g/1td6tdrq","es-419",,"-36.7886224","-59.8644273",,"domingo","Cerrado","lunes","8 AM to 12 PM, 3 to 6 PM","martes","8 AM to 12 PM, 3 to 6 PM","miércoles","8 AM to 12 PM, 3 to 6 PM","jueves","8 AM to 12 PM, 3 to 6 PM","viernes","8 AM to 12 PM, 3 to 6 PM","sábado","8 AM to 1 PM","false","+54 2281 42-6259","+542281426259","ChIJi2Cf1nonlJURJzPNgbBemgw",,"B7300",,"91","15","6","3","3","3","0","2025-05-19T00:03:08.329Z","https://www.google.com/maps/search/Comercio/@-36.79126495769911,-59.86344199999999,16z?hl=es-419","Comercio","Provincia de Buenos Aires","España 1089","false","Corralon Palopoli","3.6","https://www.google.com/maps/search/?api=1&query=Corralon%20Palopoli&query_place_id=ChIJi2Cf1nonlJURJzPNgbBemgw",
,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Monseñor Caneva 682, B7300 Azul, Provincia de Buenos Aires, Argentina","Tienda de ropa",,,,,,,"Tienda de ropa","8763079080931432923","Azul","true","AR","0x9594276fdab321f9:0x799cb5fecd9319db",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hY_b283DQIMqDQoCnDhgkg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=296.1872&pitch=0&thumbfov=100","1","false","/g/11w9fnkmh_","es-419",,"-36.7856617","-59.8547245",,,,,,,,,,,,,,,,"false",,,"ChIJ-SGz2m8nlJUR2xmTzf61nHk",,,,"92","0",,,,,,"2025-05-19T00:03:08.329Z","https://www.google.com/maps/search/Comercio/@-36.79126495769911,-59.86344199999999,16z?hl=es-419","Comercio","Provincia de Buenos Aires","Monseñor Caneva 682","false","Pensado Para Vos Indumentaria & Calzado",,"https://www.google.com/maps/search/?api=1&query=Pensado%20Para%20Vos%20Indumentaria%20%26%20Calzado&query_place_id=ChIJ-SGz2m8nlJUR2xmTzf61nHk",
,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Av. 25 de Mayo 1258, B7300 Azul, Provincia de Buenos Aires, Argentina","Ferretería",,,,,,,"Ferretería","9641026509602441169","Azul","false","AR","0x9594270e6cbded7f:0x85cbce87b6fa47d1",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GpiZmf6MZglpP3GigRHDlg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=332.76053&pitch=0&thumbfov=100","1","false","/g/11c7s2tx9f","es-419",,"-36.7882098","-59.870946",,"domingo","Cerrado","lunes","9 AM to 1 PM, 3:30 to 7:30 PM","martes","9 AM to 1 PM, 3:30 to 7:30 PM","miércoles","9 AM to 1 PM, 3:30 to 7:30 PM","jueves","9 AM to 1 PM, 3:30 to 7:30 PM","viernes","9 AM to 1 PM, 3:30 to 7:30 PM","sábado","9 AM to 1 PM, 4 to 7 PM","false",,,"ChIJf-29bA4nlJUR0Uf6tofOy4U",,"B7300",,"93","17","12","2","0","3","0","2025-05-19T00:03:08.329Z","https://www.google.com/maps/search/Comercio/@-36.79126495769911,-59.86344199999999,16z?hl=es-419","Comercio","Provincia de Buenos Aires","Av. 25 de Mayo 1258","false","Ferreteria Calá","4.5","https://www.google.com/maps/search/?api=1&query=Ferreteria%20Cal%C3%A1&query_place_id=ChIJf-29bA4nlJUR0Uf6tofOy4U",
,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,"true",,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Av. 25 de Mayo 1174, B7300 Azul, Provincia de Buenos Aires, Argentina","Tienda de artículos de pesca",,,,,,,"Tienda de artículos de pesca","6649668971667210149","Azul","true","AR","0x9594270dd10bf1ef:0x5c485eb2c2293fa5",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr0gWgieoaQzkQLwYPkGvjnXzpVdI9CEu4lmUNwkibcxyXZZL08pC_7hH79q7tuzGUCh6_UUv14LG59Hq73ecoqEcFZtdVLBsZtvD_bzco-lqefyEgHFfuGMKG4Wudpv8duat2Z=w408-h725-k-no","3","false","/g/11gfkm3gb8","es-419",,"-36.7870268","-59.8695468",,"domingo","Cerrado","lunes","10 AM to 9 PM","martes","10 AM to 9 PM","miércoles","10 AM to 9 PM","jueves","10 AM to 9 PM","viernes","10 AM to 9 PM","sábado","10 AM to 9 PM","false","+54 2281 53-5819","+542281535819","ChIJ7_EL0Q0nlJURpT8pwrJeSFw",,,,"94","23","17","2","1","3","0","2025-05-19T00:03:08.329Z","https://www.google.com/maps/search/Comercio/@-36.79126495769911,-59.86344199999999,16z?hl=es-419","Comercio","Provincia de Buenos Aires","Av. 25 de Mayo 1174","false","Pedro Carnadas","4.5","https://www.google.com/maps/search/?api=1&query=Pedro%20Carnadas&query_place_id=ChIJ7_EL0Q0nlJURpT8pwrJeSFw",
,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,"true","true",,,,,,"true",,,,,,,,,,"true",,,,,,"true",,,"true","true",,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Av. 25 de Mayo 1012, B7300 Azul, Provincia de Buenos Aires, Argentina","Tienda de ropa de hogar",,,,,,,"Tienda de ropa de hogar","4948909813235038604","Azul","false","AR","0x959427957690b429:0x44ae0f413351b98c",,"https://lh3.googleusercontent.com/p/AF1QipMfYvp6S9z85xGFlPI7Z1c9VKZ9BQ-Nk40GEnv6=w408-h306-k-no","105","false","/g/11sgvmf780","es-419",,"-36.7848103","-59.8669476",,"domingo","Cerrado","lunes","8:30 AM to 12:30 PM","martes","8:30 AM to 12:30 PM, 4:30 to 8:30 PM","miércoles","8:30 AM to 12:30 PM, 4:30 to 8:30 PM","jueves","8:30 AM to 12:30 PM, 4:30 to 8:30 PM","viernes","8:30 AM to 12:30 PM, 4:30 to 9:30 PM","sábado","8:30 AM to 1 PM, 4:30 to 8:30 PM","false","+54 9 2281 59-1392","+5492281591392","ChIJKbSQdpUnlJURjLlRM0EPrkQ",,"B7300",,"95","8","8","0","0","0","0","2025-05-19T00:03:08.329Z","https://www.google.com/maps/search/Comercio/@-36.79126495769911,-59.86344199999999,16z?hl=es-419","Comercio","Provincia de Buenos Aires","Av. 25 de Mayo 1012","false","Hiper Blanco","5","https://www.google.com/maps/search/?api=1&query=Hiper%20Blanco&query_place_id=ChIJKbSQdpUnlJURjLlRM0EPrkQ","http://www.hiperblanco.com/"
,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,"true","true",,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Necochea 1636, B7300 Azul, Provincia de Buenos Aires, Argentina","Centro de jardinería",,,,,,,"Centro de jardinería","7939494966543752951","Azul","false","AR","0x9594272f1bcc84ef:0x6e2ec09b58d79ef7",,"https://lh3.googleusercontent.com/p/AF1QipPUoBMNpepJmFIkF5-eqP67zthr_09ZHWUa7ke8=w408-h544-k-no","17","false","/g/11pyyk6hdb","es-419",,"-36.7938739","-59.8760565",,"domingo","Cerrado","lunes","10 AM to 8 PM","martes","10 AM to 8 PM","miércoles","10 AM to 8 PM","jueves","10 AM to 8 PM","viernes","10 AM to 8 PM","sábado","10 AM to 8 PM","false","+54 2281 30-6734","+542281306734","ChIJ74TMGy8nlJUR957XWJvALm4",,"B7300",,"96","1","1","0","0","0","0","2025-05-19T00:03:08.329Z","https://www.google.com/maps/search/Comercio/@-36.79126495769911,-59.86344199999999,16z?hl=es-419","Comercio","Provincia de Buenos Aires","Necochea 1636","false","Alma Verde","5","https://www.google.com/maps/search/?api=1&query=Alma%20Verde&query_place_id=ChIJ74TMGy8nlJUR957XWJvALm4","https://www.facebook.com/alma.verde.9235"
,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,"true",,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Avenida Juan B. Justo, B7300 Azul, Provincia de Buenos Aires, Argentina","Tienda de materiales para la construcción",,,,,,,"Tienda de materiales para la construcción","8189403721259971201","Azul","true","AR","0x9594270044966da5:0x71a69b4b8ff67281",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PBsVkiQQn4qPExxg7mX6Kg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=134.90979&pitch=0&thumbfov=100","1","false","/g/11w20l3ytr","es-419",,"-36.792","-59.8519384",,,,,,,,,,,,,,,,"false",,,"ChIJpW2WRAAnlJURgXL2j0ubpnE",,,,"97","0",,,,,,"2025-05-19T00:03:08.329Z","https://www.google.com/maps/search/Comercio/@-36.79126495769911,-59.86344199999999,16z?hl=es-419","Comercio","Provincia de Buenos Aires","Avenida Juan B. Justo","false","Maderera patricia",,"https://www.google.com/maps/search/?api=1&query=Maderera%20patricia&query_place_id=ChIJpW2WRAAnlJURgXL2j0ubpnE",
,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B7300 Azul, Provincia de Buenos Aires, Argentina","Tienda de bricolaje",,,,,,,"Tienda de bricolaje","17800832072225449253","Azul","true","AR","0x9594270d40089a47:0xf7094274f360e525",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fTW6sG_td7lS_P77Ar1ZPw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=55.30195&pitch=0&thumbfov=100","1","false","/g/11lf1rfq9w","es-419",,"-36.7868582","-59.8655616",,,,,,,,,,,,,,,,"false",,,"ChIJR5oIQA0nlJURJeVg83RCCfc",,,,"98","0",,,,,,"2025-05-19T00:03:08.329Z","https://www.google.com/maps/search/Comercio/@-36.79126495769911,-59.86344199999999,16z?hl=es-419","Comercio","Provincia de Buenos Aires",,"false","Electricidad Rovill Iluminacion",,"https://www.google.com/maps/search/?api=1&query=Electricidad%20Rovill%20Iluminacion&query_place_id=ChIJR5oIQA0nlJURJeVg83RCCfc",
,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"De los Fortines 921, B7300 Azul, Provincia de Buenos Aires, Argentina","Tienda de belleza y salud",,,,,,,"Tienda de belleza y salud","18314973844051345179","Azul","true","AR","0x959427ddbbea51a1:0xfe2bdbac9d403f1b",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4pmk_SI7xWBPBauvKVl6wQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=205.74976&pitch=0&thumbfov=100","1","false","/g/11kvzg4grv","es-419",,"-36.7943169","-59.8512411",,"domingo","Cerrado","lunes","8 AM to 8 PM","martes","8 AM to 8 PM","miércoles","8 AM to 8 PM","jueves","8 AM to 8 PM","viernes","8 AM to 8 PM","sábado","9 AM to 5 PM","false","+54 2281 49-9804","+542281499804","ChIJoVHqu90nlJURGz9AnazbK_4",,"B7300",,"99","2","2","0","0","0","0","2025-05-19T00:03:08.329Z","https://www.google.com/maps/search/Comercio/@-36.79126495769911,-59.86344199999999,16z?hl=es-419","Comercio","Provincia de Buenos Aires","De los Fortines 921","false","JIREH~MyP","5","https://www.google.com/maps/search/?api=1&query=JIREH~MyP&query_place_id=ChIJoVHqu90nlJURGz9AnazbK_4",
"true",,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,"true",,,,,,,,,,,,,,,,,,,,,"true",,,,,"true","true",,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Neuquén 624, B7300 Azul, Provincia de Buenos Aires, Argentina","Tienda de repuestos para automóviles",,,,,,,"Tienda de repuestos para automóviles","15456620478061510942","Azul","false","AR","0x9594270e98c46355:0xd680f26e9ee2811e",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4npkaBiW3hJG96eotQJm2BG5FWPFNfyL4Y4l6n7TE5cX9-j1Ky78eCae1AGJZOUJB8eUIiaCduLEL6lZdk7N7QcqOP4iBQfBPEokUEa9JjsB4NXhk_-n-fjlp_drcYN8w5Wav-5p=w533-h240-k-no","57","false","/g/11lpthzqnt","es-419",,"-36.7906061","-59.8727402",,"domingo","Cerrado","lunes","8:30 AM to 7:30 PM","martes","8:30 AM to 7:30 PM","miércoles","8:30 AM to 7:30 PM","jueves","8:30 AM to 7:30 PM","viernes","8:30 AM to 7:30 PM","sábado","9 AM to 6 PM","false","+54 2281 30-1562","+542281301562","ChIJVWPEmA4nlJURHoHinm7ygNY",,"B7300",,"100","14","14","0","0","0","0","2025-05-19T00:03:08.329Z","https://www.google.com/maps/search/Comercio/@-36.79126495769911,-59.86344199999999,16z?hl=es-419","Comercio","Provincia de Buenos Aires","Neuquén 624","false","LUBRICENTRO LUBRIBOUTIQUE 25","5","https://www.google.com/maps/search/?api=1&query=LUBRICENTRO%20LUBRIBOUTIQUE%2025&query_place_id=ChIJVWPEmA4nlJURHoHinm7ygNY","https://www.facebook.com/LubriBoutique25-164831817197166/"
,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,"true","true",,,,,,"true",,,,,,,,,"true",,,,,"true",,,,"true",,,"true","true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Av. Juan Domingo Perón, B7300 Azul, Provincia de Buenos Aires, Argentina","Tienda de materiales para la construcción",,,,,,,"Tienda de materiales para la construcción","11807489113902564041","Azul","false","AR","0x9594276ef3564db9:0xa3dca0ca537442c9",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4noEm41dh2_Ye0jMhy0szuqJvmfB-D2dLF8Oj-Aslmk1-NhBx6AMUUdcf-CH7vtxC7Oe2n9nBgRjqYF2Pth3Mo9B80mje2EO2ifKUWVD2O6DhgDnkbNP9jwdjl7G2y68emYU1_73IQ=w419-h240-k-no","41","false","/g/11f15cngrm","es-419",,"-36.7884281","-59.8569147",,"domingo","Cerrado","lunes","8 AM to 12 PM, 4 to 8 PM","martes","8 AM to 12 PM, 4 to 8 PM","miércoles","8 AM to 12 PM, 4 to 8 PM","jueves","8 AM to 12 PM, 4 to 8 PM","viernes","8 AM to 12 PM, 4 to 8 PM","sábado","8 AM to 1 PM","false","+54 2281 65-1284","+542281651284","ChIJuU1W824nlJURyUJ0U8qg3KM",,,,"101","159","108","34","7","9","1","2025-05-19T00:03:09.772Z","https://www.google.com/maps/search/Comercio/@-36.79126495769911,-59.86344199999999,16z?hl=es-419","Comercio","Provincia de Buenos Aires","Av. Juan Domingo Perón","false","Mimo Revestimientos Baños y Cocinas","4.5","https://www.google.com/maps/search/?api=1&query=Mimo%20Revestimientos%20Ba%C3%B1os%20y%20Cocinas&query_place_id=ChIJuU1W824nlJURyUJ0U8qg3KM","https://m.facebook.com/mimobanosycocinas/?ref=bookmarks"
,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Julio Argentino Roca 860, B7300 Azul, Provincia de Buenos Aires, Argentina","Comercio",,,,,,,"Comercio","10627921293526383663","Azul","true","AR","0x959427721bb0d525:0x937df61b79733c2f",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zHo5A-IibkoZMWnRYEiDAw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=50.82008&pitch=0&thumbfov=100","2","false","/g/11bbrkqwq7","es-419",,"-36.7852762","-59.8588501",,"domingo","Cerrado","lunes","9 AM to 12 PM, 2 to 7:30 PM","martes","9 AM to 12 PM, 2 to 7:30 PM","miércoles","9 AM to 12 PM, 2 to 7:30 PM","jueves","9 AM to 12 PM, 2 to 7:30 PM","viernes","9 AM to 12 PM, 2 to 7:30 PM","sábado","Cerrado","false","+54 2281 52-5036","+542281525036","ChIJJdWwG3InlJURLzxzeRv2fZM",,"B7300",,"102","1","1","0","0","0","0","2025-05-19T00:03:09.772Z","https://www.google.com/maps/search/Comercio/@-36.79126495769911,-59.86344199999999,16z?hl=es-419","Comercio","Provincia de Buenos Aires","Julio Argentino Roca 860","false","Reparación de parabrisas. Mario Luis Ferrari","5","https://www.google.com/maps/search/?api=1&query=Reparaci%C3%B3n%20de%20parabrisas.%20Mario%20Luis%20Ferrari&query_place_id=ChIJJdWwG3InlJURLzxzeRv2fZM",
