"additionalInfo/Accesibilidad/0/Entrada accesible para personas en silla de ruedas","additionalInfo/Accesibilidad/0/Espacio accesible para personas en silla de ruedas","additionalInfo/Accesibilidad/0/Estacionamiento accesible para personas en silla de ruedas","additionalInfo/Accesibilidad/0/Sanitarios accesibles para personas en silla de ruedas","additionalInfo/Accesibilidad/1/Espacio accesible para personas en silla de ruedas","additionalInfo/Accesibilidad/1/Estacionamiento accesible para personas en silla de ruedas","additionalInfo/Accesibilidad/1/Sanitarios accesibles para personas en silla de ruedas","additionalInfo/Accesibilidad/2/Estacionamiento accesible para personas en silla de ruedas","additionalInfo/Aspectos destacados/0/Buenos productos frescos","additionalInfo/Estacionamiento/0/Estacionamiento gratuito","additionalInfo/Estacionamiento/0/Estacionamiento pagado","additionalInfo/Estacionamiento/1/Estacionamiento gratuito en la calle","additionalInfo/Estacionamiento/2/Garage de stacionamiento gratuito","additionalInfo/Información proporcionada por la empresa/0/Se identifica como mujer empresaria","additionalInfo/Opciones de servicio/0/Entrega a domicilio","additionalInfo/Opciones de servicio/0/Entrega el mismo día","additionalInfo/Opciones de servicio/0/Entrega sin contacto","additionalInfo/Opciones de servicio/0/Retiro en tienda","additionalInfo/Opciones de servicio/0/Retiros en la puerta","additionalInfo/Opciones de servicio/1/Compras en tienda","additionalInfo/Opciones de servicio/1/Entrega a domicilio","additionalInfo/Opciones de servicio/1/Entrega el mismo día","additionalInfo/Opciones de servicio/1/Para llevar","additionalInfo/Opciones de servicio/1/Retiro en tienda","additionalInfo/Opciones de servicio/2/Compras en tienda","additionalInfo/Opciones de servicio/2/Entrega el mismo día","additionalInfo/Opciones de servicio/2/Para llevar","additionalInfo/Opciones de servicio/2/Retiro en tienda","additionalInfo/Opciones de servicio/3/Compras en tienda","additionalInfo/Opciones de servicio/3/Entrega el mismo día","additionalInfo/Opciones de servicio/4/Entrega el mismo día","additionalInfo/Pagos/0/Cheques","additionalInfo/Pagos/0/Pagos móviles mediante NFC","additionalInfo/Pagos/0/Solo dinero en efectivo","additionalInfo/Pagos/0/Tarjetas de crédito","additionalInfo/Pagos/0/Tarjetas de débito","additionalInfo/Pagos/1/Pagos móviles mediante NFC","additionalInfo/Pagos/1/Solo dinero en efectivo","additionalInfo/Pagos/1/Tarjetas de crédito","additionalInfo/Pagos/1/Tarjetas de débito","additionalInfo/Pagos/2/Tarjetas de crédito","additionalInfo/Pagos/2/Tarjetas de débito","additionalInfo/Pagos/3/Tarjetas de crédito","additionalInfo/Pagos/3/Tarjetas de débito","additionalInfo/Pagos/4/Tarjetas de crédito","additionalInfo/Planificación/0/Se requiere una cita","additionalInfo/Planificación/0/Visita rápida","additionalInfo/Público usual/0/Amigable con LGBTQ+","additionalInfo/Público usual/1/Espacio seguro para personas transgénero","additionalInfo/Qué ofrece/0/Combustible diésel","additionalInfo/Qué ofrece/0/Comida","additionalInfo/Qué ofrece/0/Comida preparada","additionalInfo/Qué ofrece/0/Servicio de armado","additionalInfo/Qué ofrece/1/Gasolinera con servicio completo","additionalInfo/Qué ofrece/2/Intercambio de tanques de propano","additionalInfo/Qué ofrece/3/Lavadero de autos","additionalInfo/Reciclaje/0/Baterías","additionalInfo/Reciclaje/0/Dispositivos electrónicos","additionalInfo/Reciclaje/1/Bombillas","additionalInfo/Servicios/0/Minimercado","additionalInfo/Servicios/0/Sanitarios unisex","additionalInfo/Servicios/0/Wi-Fi","additionalInfo/Servicios/1/Sanitario","additionalInfo/Servicios/1/Tiene Wi-Fi gratis","additionalInfo/Servicios/1/Wi-Fi","additionalInfo/Servicios/2/Tiene Wi-Fi gratis","address","categories/0","categories/1","categories/2","categories/3","categoryName","cid","city","claimThisBusiness","countryCode","description","fid","googleFoodUrl","imageUrl","imagesCount","isAdvertisement","kgmid","language","location/lat","location/lng","neighborhood","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","permanentlyClosed","phone","phoneUnformatted","placeId","postalCode","price","rank","reviewsCount","reviewsDistribution/fiveStar","reviewsDistribution/fourStar","reviewsDistribution/oneStar","reviewsDistribution/threeStar","reviewsDistribution/twoStar","scrapedAt","searchPageUrl","searchString","state","street","temporarilyClosed","title","totalScore","url","website"
,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ADA, Alem 21, B7203 Rauch, Provincia de Buenos Aires, Argentina","Comercio",,,,"Comercio","11938231328153210768","Rauch","false","AR",,"0x95972768484e1591:0xa5ad1e2439030f90",,"https://lh3.googleusercontent.com/p/AF1QipOKdReb0T4d6ZXfTy8abRAqC-r6uKwCeJkKs70Y=w408-h306-k-no","5","false","/g/11bbrp2wch","es-419","-36.7755872","-59.0904059",,"domingo","Cerrado","lunes","8 AM to 12 PM, 3 to 7 PM","martes","8 AM to 12 PM, 3 to 7 PM","miércoles","8 AM to 12 PM, 3 to 7 PM","jueves","8 AM to 12 PM, 3 to 7 PM","viernes","8 AM to 12 PM, 3 to 7 PM","sábado","8 AM to 12 PM, 3 to 7 PM","false","+54 2297 44-2051","+542297442051","ChIJkRVOSGgnl5URkA8DOSQeraU","B7203",,"47","3","2","0","0","1","0","2025-05-19T00:05:56.565Z","https://www.google.com/maps/search/Comercio/@-36.77475129999999,-59.086666599999994,17z?hl=es-419","Comercio","Provincia de Buenos Aires","ADA, Alem 21","false","Arribere Ugarte Y Cia SRL","4.3","https://www.google.com/maps/search/?api=1&query=Arribere%20Ugarte%20Y%20Cia%20SRL&query_place_id=ChIJkRVOSGgnl5URkA8DOSQeraU","http://www.arribereugarte.com.ar/"
,,,,,,,,"true",,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,"Garralda 582, B7203 Rauch, Provincia de Buenos Aires, Argentina","Tienda de alimentación",,,,"Tienda de alimentación","10012962594823716745","Rauch","true","AR",,"0x9597276827fdeb43:0x8af5306dd5bdbf89",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ken2ob53xaCwmPV_rDopkA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=161.02982&pitch=0&thumbfov=100","1","false","/g/11lf02877z","es-419","-36.7743939","-59.0905481",,,,,,,,,,,,,,,,"false",,,"ChIJQ-v9J2gnl5URib-91W0w9Yo","B7203",,"48","0",,,,,,"2025-05-19T00:05:56.565Z","https://www.google.com/maps/search/Comercio/@-36.77475129999999,-59.086666599999994,17z?hl=es-419","Comercio","Provincia de Buenos Aires","Garralda 582","false","La Esquina",,"https://www.google.com/maps/search/?api=1&query=La%20Esquina&query_place_id=ChIJQ-v9J2gnl5URib-91W0w9Yo",
,,,,,,,,,,,,,,"true",,,,,,,"true",,,,,,,,,,,,,"true",,,,,"true","true",,,,,,"true",,,,,,,,,,,,,,,,,,,,"Garralda 448, B7203 ASJ, Provincia de Buenos Aires, Argentina","Comercio",,,,"Comercio","17689169509422915300","ASJ","true","AR",,"0x959727681a8988d3:0xf57c8df294d2dee4",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrdxCZu_v67jQvEb9QKVvrLTSWn9GEM1SQosPEKvXX5MkqbHe9DylA2p1TAFLK74cG4WlBmTISQlMnAOXaBiHhVflgthfgL2dYmdq_KJUzWihPafakJIL_zUM1p7ptYwCnvN_NU=w408-h306-k-no","4","false","/g/11ggn5ktng","es-419","-36.7754326","-59.0916185",,"domingo","Cerrado","lunes","9:30 AM to 12 PM, 5 to 8 PM","martes","9:30 AM to 12 PM, 5 to 8 PM","miércoles","9:30 AM to 12 PM, 5 to 8 PM","jueves","9:30 AM to 12 PM, 5 to 8 PM","viernes","9:30 AM to 12 PM, 5 to 8 PM","sábado","9:30 AM to 12 PM, 5 to 8 PM","false","+54 2297 44-0079","+542297440079","ChIJ04iJGmgnl5UR5N7SlPKNfPU","B7203",,"50","7","5","2","0","0","0","2025-05-19T00:05:56.565Z","https://www.google.com/maps/search/Comercio/@-36.77475129999999,-59.086666599999994,17z?hl=es-419","Comercio","Provincia de Buenos Aires","Garralda 448","false","Juguetería Sapo Pepe","4.7","https://www.google.com/maps/search/?api=1&query=Jugueter%C3%ADa%20Sapo%20Pepe&query_place_id=ChIJ04iJGmgnl5UR5N7SlPKNfPU",
,,,,,,,,,,,,,,"true",,,,,,,,,"true",,"true",,,,,,,"true",,,,,,"true",,,"true","true",,,,"true",,,,,,,,,,,,,,,,,,,,"Av. San Martín 476, B7203 BPR, Provincia de Buenos Aires, Argentina","Tienda de electrodomésticos",,,,"Tienda de electrodomésticos","6740874730792935020","BPR","false","AR",,"0x959727684e4f8dab:0x5d8c65da5c51de6c",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr1zDW0viZw0Qag0zY0qhyaFj8XHbk_Ql-6-Yg1gKrcSvBIPgL-Qqn2o1KIB6h1vWxdrVGN1JEp_u2xevwP3L7Wona4lU-x7nFligPq31DJNUxh1kLmUnAVlaDmmUjbDszIjycTkA=w546-h240-k-no","14","false","/g/11bc6z982p","es-419","-36.7761898","-59.090301",,"domingo","Cerrado","lunes","8:30 AM to 12:30 PM, 4:30 to 8:30 PM","martes","8:30 AM to 12:30 PM, 4:30 to 8:30 PM","miércoles","8:30 AM to 12:30 PM, 4:30 to 8:30 PM","jueves","8:30 AM to 12:30 PM, 4:30 to 8:30 PM","viernes","8:30 AM to 12:30 PM, 4:30 to 8:30 PM","sábado","9 AM to 1 PM, 4:30 to 8:30 PM","false","+54 11 6091-7532","+541160917532","ChIJq41PTmgnl5URbN5RXNpljF0","B7203",,"51","87","62","17","2","3","3","2025-05-19T00:05:56.565Z","https://www.google.com/maps/search/Comercio/@-36.77475129999999,-59.086666599999994,17z?hl=es-419","Comercio","Provincia de Buenos Aires","Av. San Martín 476","false","Hendel Rauch","4.5","https://www.google.com/maps/search/?api=1&query=Hendel%20Rauch&query_place_id=ChIJq41PTmgnl5URbN5RXNpljF0","https://www.hendel.com/"
,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25 de Mayo, B7203AAA Rauch, Provincia de Buenos Aires, Argentina","Tienda de alimentación",,,,"Tienda de alimentación","11434993004760906168","Rauch","true","AR",,"0x95972767c90242ed:0x9eb1418d79d9b9b8",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iNrQdl_KoGVoIrPXDRd6cA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=208.90424&pitch=0&thumbfov=100","1","false","/g/11y74z_39n","es-419","-36.7773501","-59.093952",,,,,,,,,,,,,,,,"false",,,"ChIJ7UICyWcnl5URuLnZeY1BsZ4","B7203",,"53","0",,,,,,"2025-05-19T00:05:56.565Z","https://www.google.com/maps/search/Comercio/@-36.77475129999999,-59.086666599999994,17z?hl=es-419","Comercio","Provincia de Buenos Aires","25 de Mayo","false","Alega",,"https://www.google.com/maps/search/?api=1&query=Alega&query_place_id=ChIJ7UICyWcnl5URuLnZeY1BsZ4",
,,,,,,,,,,,,,,"true",,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,"Aristóbulo del Valle 155 7203, B7203AFC Rauch, Provincia de Buenos Aires, Argentina","Tienda de artículos para el hogar",,,,"Tienda de artículos para el hogar","4952818592384357949","Rauch","false","AR",,"0x95972701160c1fad:0x44bbf244c405163d",,"https://lh3.googleusercontent.com/p/AF1QipMfuf786OeK2indUemObDodP9qiZRd0H6jkCcpL=w480-h240-k-no","3","false","/g/11fkttf1cp","es-419","-36.7736551","-59.0910293",,"domingo","Cerrado","lunes","8:30 AM to 12:30 PM, 5 to 9 PM","martes","8:30 AM to 12:30 PM, 5 to 9 PM","miércoles","8:30 AM to 12:30 PM, 5 to 9 PM","jueves","8:30 AM to 12:30 PM, 5 to 9 PM","viernes","8:30 AM to 12:30 PM, 5 to 9 PM","sábado","8:30 AM to 1 PM, 6 to 9 PM","false","+54 249 435-4105","+542494354105","ChIJrR8MFgEnl5URPRYFxETyu0Q","B7203",,"54","4","2","1","0","1","0","2025-05-19T00:05:56.565Z","https://www.google.com/maps/search/Comercio/@-36.77475129999999,-59.086666599999994,17z?hl=es-419","Comercio","Provincia de Buenos Aires","Aristóbulo del Valle 155 7203","false","JM Limpieza","4.3","https://www.google.com/maps/search/?api=1&query=JM%20Limpieza&query_place_id=ChIJrR8MFgEnl5URPRYFxETyu0Q",
,,,,,,,,,,,,,,"true",,,,,,,"true",,,,,,,,,,,,,"true",,,,,"true","true",,,,,,"true",,,,,,,,,,,,,,,,,,,,"Av. San Martín 448 B7203BPR, B7203BPR Rauch, Provincia de Buenos Aires, Argentina","Mercería",,,,"Mercería","13395008205150263941","Rauch","false","AR",,"0x95972735bfa7ff79:0xb9e4a0fe276c9a85",,"https://lh3.googleusercontent.com/p/AF1QipOdFe84rF76LAtWu2yaMF9qb9OylPe5Q53uYBVj=w408-h544-k-no","114","false","/g/11gk8qs_9m","es-419","-36.7763179","-59.090467",,"domingo","Cerrado","lunes","9 AM to 8:30 PM","martes","9 AM to 8:30 PM","miércoles","9 AM to 8:30 PM","jueves","9 AM to 8:30 PM","viernes","9 AM to 8:30 PM","sábado","9 AM to 8:30 PM","false","+54 2281 42-9070","+542281429070","ChIJef-nvzUnl5URhZpsJ_6g5Lk","B7203",,"55","0",,,,,,"2025-05-19T00:05:56.566Z","https://www.google.com/maps/search/Comercio/@-36.77475129999999,-59.086666599999994,17z?hl=es-419","Comercio","Provincia de Buenos Aires","Av. San Martín 448 B7203BPR","false","Amancay Laneria",,"https://www.google.com/maps/search/?api=1&query=Amancay%20Laneria&query_place_id=ChIJef-nvzUnl5URhZpsJ_6g5Lk","http://amancay12.mitiendanube.com/"
,,,,,,,,,,,,,,"true",,,,,,,,,"true",,"true",,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,"Bolívar 6, B7203AKD Rauch, Provincia de Buenos Aires, Argentina","Tienda de ropa",,,,"Tienda de ropa","11517521103076662394","Rauch","true","AR",,"0x95972777ae32f7a5:0x9fd6746bb9f31c7a",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Fmip-yVbaH6W2yZ0WZ2f-g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=244.47545&pitch=0&thumbfov=100","1","false","/g/11gnpq6rj7","es-419","-36.7754361","-59.0890733",,"domingo","Cerrado","lunes","10 AM to 12:30 PM, 5:30 to 9 PM","martes","10 AM to 12:30 PM, 5:30 to 9 PM","miércoles","10 AM to 12:30 PM, 5:30 to 9 PM","jueves","10 AM to 12:30 PM, 5:30 to 9 PM","viernes","10 AM to 12:30 PM, 5:30 to 9 PM","sábado","10 AM to 12:30 PM, 5:30 to 9 PM","false",,,"ChIJpfcyrncnl5URehzzuWt01p8","B7203",,"57","2","1","1","0","0","0","2025-05-19T00:05:56.566Z","https://www.google.com/maps/search/Comercio/@-36.77475129999999,-59.086666599999994,17z?hl=es-419","Comercio","Provincia de Buenos Aires","Bolívar 6","false","Yo Lo Vi Primero","4.5","https://www.google.com/maps/search/?api=1&query=Yo%20Lo%20Vi%20Primero&query_place_id=ChIJpfcyrncnl5URehzzuWt01p8","https://www.instagram.com/yoloviprimero_?igsh=MXRueDUzMTgwMHp3bw%3D%3D&utm_source=qr"
,,,,,,,,,,,,,,"true",,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,"Garralda 556, B7203 Rauch, Provincia de Buenos Aires, Argentina","Tienda de artículos para el hogar",,,,"Tienda de artículos para el hogar","15956130281364922954","Rauch","false","AR",,"0x959727b8528762a3:0xdd6f8ff3a29c224a",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GKHXmSl-9_7rQj4WLy2q0w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=141.65654&pitch=0&thumbfov=100","1","false","/g/11l5ns321r","es-419","-36.7746114","-59.0907903",,"domingo","Cerrado","lunes","8:30 AM to 12:30 PM, 3:30 to 8 PM","martes","8:30 AM to 12:30 PM, 3:30 to 8 PM","miércoles","8:30 AM to 12:30 PM, 3:30 to 8 PM","jueves","8:30 AM to 12:30 PM, 3:30 to 8 PM","viernes","8:30 AM to 12:30 PM, 3:30 to 8 PM","sábado","8:30 AM to 12:30 PM, 3:30 to 8 PM","false",,,"ChIJo2KHUrgnl5URSiKcovOPb90","B7203",,"58","2","1","1","0","0","0","2025-05-19T00:05:56.566Z","https://www.google.com/maps/search/Comercio/@-36.77475129999999,-59.086666599999994,17z?hl=es-419","Comercio","Provincia de Buenos Aires","Garralda 556","false","BRILLOS","4.5","https://www.google.com/maps/search/?api=1&query=BRILLOS&query_place_id=ChIJo2KHUrgnl5URSiKcovOPb90",
,,,,,,,,"true",,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,"Av. San Martín 574, B7203BPS Rauch, Provincia de Buenos Aires, Argentina","Tienda de alimentos naturales",,,,"Tienda de alimentos naturales","9170789547323713074","Rauch","true","AR",,"0x9597270013f9dc41:0x7f4530811e186632",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZA0C4HnrYyJpHrgAYqPNPw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=140.73701&pitch=0&thumbfov=100","1","false","/g/11wm_zkcsy","es-419","-36.7755003","-59.0892895",,,,,,,,,,,,,,,,"false",,,"ChIJQdz5EwAnl5URMmYYHoEwRX8","B7203BPS",,"59","0",,,,,,"2025-05-19T00:05:56.566Z","https://www.google.com/maps/search/Comercio/@-36.77475129999999,-59.086666599999994,17z?hl=es-419","Comercio","Provincia de Buenos Aires","Av. San Martín 574","false","Mercadito Natural",,"https://www.google.com/maps/search/?api=1&query=Mercadito%20Natural&query_place_id=ChIJQdz5EwAnl5URMmYYHoEwRX8",
,,,,,,,,,,,,,,"true",,,,,,,,,"true","true",,,,,"true",,,,,"true",,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,"Moreno 546, B7203 Rauch, Provincia de Buenos Aires, Argentina","Perfumería",,,,"Perfumería","17150034554425515891","Rauch","false","AR",,"0x95972769076aa3c1:0xee01298ffe351f73",,"https://lh3.googleusercontent.com/p/AF1QipNNWYKb2jngb41HS4rf6e8238TUHwl7BzoQt4tT=w408-h306-k-no","11","false","/g/11gf967njs","es-419","-36.7774878","-59.0873533",,"domingo","Cerrado","lunes","Cerrado","martes","9 AM to 12 PM, 5 to 8:30 PM","miércoles","9 AM to 12 a.m.","jueves","9 AM to 12 PM, 5 to 8:30 PM","viernes","9 AM to 12 PM, 5 to 8:30 PM","sábado","9 AM to 12 PM, 5 to 8:30 PM","false","+54 9 249 447-8000","+5492494478000","ChIJwaNqB2knl5URcx81_o8pAe4","B7203",,"60","55","48","4","0","2","1","2025-05-19T00:05:56.566Z","https://www.google.com/maps/search/Comercio/@-36.77475129999999,-59.086666599999994,17z?hl=es-419","Comercio","Provincia de Buenos Aires","Moreno 546","false","Esencias perfumeria","4.8","https://www.google.com/maps/search/?api=1&query=Esencias%20perfumeria&query_place_id=ChIJwaNqB2knl5URcx81_o8pAe4","https://www.facebook.com/esenciasperfumeriarauch/"
,,,,,,,,,,,,,,"true",,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,"Domingo Faustino Sarmiento 159, B7203 BQC, Provincia de Buenos Aires, Argentina","Tienda de artículos para el hogar",,,,"Tienda de artículos para el hogar","17608483506367117751","BQC","true","AR",,"0x95972767ff6c8c37:0xf45de6748e5639b7",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=h_5lBa7XsXoKbDT_NjIdmQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=90.217224&pitch=0&thumbfov=100","2","false","/g/11f2wbzwh3","es-419","-36.7750352","-59.0929525",,"domingo","Cerrado","lunes","9:30 AM to 12 PM, 5 to 8:30 PM","martes","9:30 AM to 12 PM, 5 to 8:30 PM","miércoles","9:30 AM to 12 PM, 5 to 8:30 PM","jueves","9:30 AM to 12 PM, 5 to 8:30 PM","viernes","9:30 AM to 12 PM, 5 to 8:30 PM","sábado","9:30 AM to 12 PM","false",,,"ChIJN4xs_2cnl5URtzlWjnTmXfQ","B7203",,"61","13","10","1","0","2","0","2025-05-19T00:05:57.681Z","https://www.google.com/maps/search/Comercio/@-36.77475129999999,-59.086666599999994,17z?hl=es-419","Comercio","Provincia de Buenos Aires","Domingo Faustino Sarmiento 159","false","Voilà","4.6","https://www.google.com/maps/search/?api=1&query=Voil%C3%A0&query_place_id=ChIJN4xs_2cnl5URtzlWjnTmXfQ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cnel. Suárez 27, B7203 Rauch, Provincia de Buenos Aires, Argentina","Tienda de ropa",,,,"Tienda de ropa","13656960730601192452","Rauch","true","AR",,"0x95972769ad4d15ef:0xbd87456d42f17c04",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ug_vbqvvkqmyYfaraH5xmQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=350.2616&pitch=0&thumbfov=100","1","false","/g/11w58zdfv9","es-419","-36.7760349","-59.0898204",,,,,,,,,,,,,,,,"false",,,"ChIJ7xVNrWknl5URBHzxQm1Fh70","B7203",,"62","0",,,,,,"2025-05-19T00:05:57.681Z","https://www.google.com/maps/search/Comercio/@-36.77475129999999,-59.086666599999994,17z?hl=es-419","Comercio","Provincia de Buenos Aires","Cnel. Suárez 27","false","La Elegancia Directo De Fábrica",,"https://www.google.com/maps/search/?api=1&query=La%20Elegancia%20Directo%20De%20F%C3%A1brica&query_place_id=ChIJ7xVNrWknl5URBHzxQm1Fh70",
,,,,,,,,,,,,,,,,,,"true",,"true",,,,,,,"true","true",,"true",,,,,,,,,,,,,,,,"true",,,,,,,,,,,"true",,,,"true",,"true",,,"Cnel. Suárez 72, B7203 Rauch, Provincia de Buenos Aires, Argentina","Joyería",,,,"Joyería","2070713602125377564","Rauch","false","AR",,"0x959727e6fa1b432f:0x1cbca70cce40b01c",,"https://lh3.googleusercontent.com/p/AF1QipOCRfNRtedeAvt8Ygc4dhnJJNwHU_5ySyza7lKB=w480-h240-k-no","11","false","/g/11r7fqw371","es-419","-36.7766867","-59.089461",,"domingo","Cerrado","lunes","9 AM to 12:30 PM, 5:30 to 8:30 PM","martes","9 AM to 12:30 PM, 5:30 to 8:30 PM","miércoles","9 AM to 12:30 PM, 5:30 to 8:30 PM","jueves","9 AM to 12:30 PM, 5:30 to 8:30 PM","viernes","9 AM to 12:30 PM, 5:30 to 8:30 PM","sábado","9 AM to 12:30 PM","false","+54 249 433-5810","+542494335810","ChIJL0Mb-uYnl5URHLBAzgynvBw","B7203",,"63","3","2","1","0","0","0","2025-05-19T00:05:57.681Z","https://www.google.com/maps/search/Comercio/@-36.77475129999999,-59.086666599999994,17z?hl=es-419","Comercio","Provincia de Buenos Aires","Cnel. Suárez 72","false","GELSOL JOYERÍA & RELOJERÍA","4.7","https://www.google.com/maps/search/?api=1&query=GELSOL%20JOYER%C3%8DA%20%26%20RELOJER%C3%8DA&query_place_id=ChIJL0Mb-uYnl5URHLBAzgynvBw",
,,,,,,,,,,,,,,"true",,,,,,,"true",,,,,,,,,,,,,"true",,,,,"true","true",,,,,,,,,,,,,,,,,,,,,,,,,,"AQA, Cnel. Suárez 77, B7203 Rauch, Provincia de Buenos Aires, Argentina","Tienda de ropa",,,,"Tienda de ropa","17783402665899444064","Rauch","true","AR",,"0x9597276907b62199:0xf6cb56810eabc760",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=T30poAiZWOb_orp5ika5Wg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=19.40165&pitch=0&thumbfov=100","3","false","/g/11bbrmdy_8","es-419","-36.7764886","-59.089131",,,,,,,,,,,,,,,,"false","+54 2297 44-0609","+542297440609","ChIJmSG2B2knl5URYMerDoFWy_Y","B7203",,"64","0",,,,,,"2025-05-19T00:05:57.681Z","https://www.google.com/maps/search/Comercio/@-36.77475129999999,-59.086666599999994,17z?hl=es-419","Comercio","Provincia de Buenos Aires","AQA, Cnel. Suárez 77","false","In Situ",,"https://www.google.com/maps/search/?api=1&query=In%20Situ&query_place_id=ChIJmSG2B2knl5URYMerDoFWy_Y",
,,,,,,,,,,,,,,"true",,,,,,,,,"true",,"true",,,,,,,"true",,,,,,"true",,,"true","true",,,,"true",,,,,,,,,,,,,,,,,,,,"Av. San Martín 390, B7203 BPQ, Provincia de Buenos Aires, Argentina","Tienda de electrodomésticos",,,,"Tienda de electrodomésticos","14217878284042967533","BPQ","false","AR",,"0x959727685e88ce51:0xc5500cf8441f19ed",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-6zfmVdoJ22QcU2JKNuY7g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=84.02131&pitch=0&thumbfov=100","1","false","/g/11gdnzyfwy","es-419","-36.776697","-59.0910613",,"domingo","8:30 AM to 12:30 PM, 5 to 9 PM","lunes","8:30 AM to 12:30 PM, 5 to 9 PM","martes","8:30 AM to 12:30 PM, 5 to 9 PM","miércoles","8:30 AM to 12:30 PM, 5 to 9 PM","jueves","8:30 AM to 12:30 PM, 5 to 9 PM","viernes","8:30 AM to 12:30 PM, 5 to 9 PM","sábado","8:30 AM to 12:30 PM, 5 to 9 PM","false","+54 2297 44-3812","+542297443812","ChIJUc6IXmgnl5UR7RkfRPgMUMU","B7203",,"65","11","8","3","0","0","0","2025-05-19T00:05:57.681Z","https://www.google.com/maps/search/Comercio/@-36.77475129999999,-59.086666599999994,17z?hl=es-419","Comercio","Provincia de Buenos Aires","Av. San Martín 390","false","Casa Sampietro","4.7","https://www.google.com/maps/search/?api=1&query=Casa%20Sampietro&query_place_id=ChIJUc6IXmgnl5UR7RkfRPgMUMU","https://sampietroweb.com/"
,,,,,,,,,,,,,,"true",,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,"B7203AFD, Aristóbulo del Valle 100-146, B7203AFD Rauch, Provincia de Buenos Aires, Argentina","Carnicería",,,,"Carnicería","10790387427677685740","Rauch","true","AR",,"0x95972760e385a145:0x95bf28320f91c7ec",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=z5-NKx7de8bydvzLncBgow&cb_client=search.gws-prod.gps&w=408&h=240&yaw=0.77918667&pitch=0&thumbfov=100","1","false","/g/11f6y4jprl","es-419","-36.774091","-59.0904994",,,,,,,,,,,,,,,,"false",,,"ChIJRaGF42Anl5UR7MeRDzIov5U","B7203",,"66","16","13","2","0","1","0","2025-05-19T00:05:57.681Z","https://www.google.com/maps/search/Comercio/@-36.77475129999999,-59.086666599999994,17z?hl=es-419","Comercio","Provincia de Buenos Aires","B7203AFD, Aristóbulo del Valle 100-146","false","El Salteño","4.8","https://www.google.com/maps/search/?api=1&query=El%20Salte%C3%B1o&query_place_id=ChIJRaGF42Anl5UR7MeRDzIov5U",
