title,categoryName,website,street,phone,city,state,location/lat,location/lng,totalScore,rank,imageUrl,imagesCount,reviewsCount,scrapedAt,searchString
Mercadito Adrian,Tienda de alimentación,,Av. Alberdi,+54 2284 68-9321,Olavarría,Provincia de Buenos Aires,-36.8783122,-60.333403,5.0,8,https://lh3.googleusercontent.com/gps-proxy/ALd4DhGDIXMc0jXzSw9OLg-PLEgvzAIAIdNkRiAVm8cF--MZIiSNToygsPNQ3jVlNTpTNU8-FVEZxb1txi3x9R2mPahtth__Rg4JqHtF4uAVWzICAwDy7Q2LIfrS7weSF0RBv_BhItro0emqxuggXxyBWN1PVjCJd17tdkcIbJD6XHCShWLzMXk4IeePiYPpB7uSi0ns1mc=w408-h306-k-no,3.0,1,2025-06-11T18:14:06.404Z,tienda
Kiosco Enzo,Kiosco,,"KWD Olavarría AR, Belgrano 2268",+54 2284 41-0045,Olavarría,Provincia de Buenos Aires,-36.8896123,-60.3261484,4.1,9,https://lh3.googleusercontent.com/p/AF1QipN6vo7r4j0zkAmbfWw8w1MDX64Ehea3DzrCwEiG=w426-h240-k-no,16.0,9,2025-06-11T18:14:06.405Z,tienda
Casa Gustavo,Tienda de alimentación,,España 3661,+54 2284 44-0938,Olavarría,Provincia de Buenos Aires,-36.8899815,-60.3127881,4.5,10,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFg0KKuzAhHfNHNACFBObErZQTYDs550cWbn7JOtXzZUzJfhP5daFb9Vb1V5drcjBu0a5XP08zgO7zKIIMR2KdOkANbk_yxTc6cfEkwJVDjqjKhommdSxxjYPVkrYF4X9-eCwoS5xp7rqhvAh5DTkiVLslcL8pKZUJM15cK7EsuqoB-vBtHvJ10kVWWOvPa31WMwA=w408-h306-k-no,3.0,2,2025-06-11T18:14:06.405Z,tienda
Kiosco Reyes,Tienda de alimentación,,Av. Colón 1758,+54 220 944-0894,Olavarría,Provincia de Buenos Aires,-36.882994,-60.3261593,5.0,11,https://lh3.googleusercontent.com/gps-proxy/ALd4DhGVYLxwXFFY72qj5aupvkKDodnlbOw3H9fsty1p-Ykr87YgRex8_U-rSLU116QMJADsGDkRPh9b9Ux08rc7Xv3aSyu5EqPXK6TVMRSy4g2Zy6rktmR1c1AfIWTSGoAv1kSLOvbbtXQaUfxUn_DQ2vRS6-diVL1fDc-uQx_XDm70pzLIJw8RNMiByZXc_nLQqDDDV2w=w408-h306-k-no,6.0,2,2025-06-11T18:14:06.405Z,tienda
Mercadito Los Eduardos,Tienda de alimentación,https://www.facebook.com/mercaditolos.eduardos,Av. Ituzaingó 1801,+54 2284 63-1685,Olavarría,Provincia de Buenos Aires,-36.8922541,-60.340864,5.0,12,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr6KJjWY3Ef_21YJB0UBC8WHBBu_CUXrv_hskB7u5At_5J6fFhwpFUiMEeMVAW4YO0sEu4I5ye5MnQdIc80u4-45ud4NlNlOVcv2oACqfwfACrPsHS_1tf-Ky6UlvFLtV10R3zf=w408-h544-k-no,23.0,1,2025-06-11T18:14:06.405Z,tienda
Maxi Kiosco New City,Tienda de alimentación,,España 3801,+54 2284 67-5079,DFE,Provincia de Buenos Aires,-36.8901795,-60.3142645,4.0,15,https://lh3.googleusercontent.com/gps-proxy/ALd4DhH9b53nfjVOeAqFkhqzRZQDu-kmOj7WHkr6cHv3eFV6xIQXcBLYk26OMlAfi2_wicHJRkGJCQfdIV57TEBvDoCJ-zL6X1Zf2wH1E906pMTyp-vIoAKKddu51B0z8XtVFrCtbRRfcTmijU3Z1G1BwA_SQ2KJb32bxtVaDJO9ai0bG4MP_sxkgsnzq9UWi9wePYhSK2I=w408-h306-k-no,4.0,1,2025-06-11T18:14:06.405Z,tienda
Minimercado Cristian,Tienda de alimentación,,España 3598,,Olavarría,Provincia de Buenos Aires,-36.8906132,-60.3131532,4.7,16,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFeVFyLJuKsppQ7ORgoTCQTmVQFjkpF_IOHokvnqL5_-zcMJez_IA1DYr8tWdqZz_R_4slQW9p-BBxCLHi_CH3PlUP2U_9CvYeYogkzWS5CujxVpEK0mqSvdDqZ4uqXmTemzxnG6yyl-59O3pvymmez1KKqud2dCENoGgVoiecbvB4CB03-sfYfqNXvXXCsPN1SAQ=w408-h306-k-no,5.0,3,2025-06-11T18:14:06.405Z,tienda
La Mona Lisa,Kiosco,,Belgrano 2438,+54 2284 60-5222,Olavarría,Provincia de Buenos Aires,-36.8908913,-60.3245889,,18,https://lh3.googleusercontent.com/gps-proxy/ALd4DhHj4E6srKHR0UkQ0N3vV-dMFTEOUt33hRmm9dV7q6oS7B-E9Nlb_aP1PrT-uARgezbenUaHFm3oRvYcmvLl73WARzy5b9asy_6APtqbaogLZprONXYKppDqLAjIlFXVmMSK3P-b9bCyNx-TVJtCKPc67HzkYXWb4keZjYEi_CvX0lNd2ISHLt93Fc19DZw87R7dp3o=w408-h306-k-no,2.0,0,2025-06-11T18:14:06.405Z,tienda
Despensa Pina,Tienda de alimentación,,Grimaldi 1745,+54 2284 42-0512,Gran Buenos Aires,Provincia de Buenos Aires,-36.875949,-60.3174794,,20,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFwY_BqnWAxD3X8VwdmZZlW15RaFoAd5KuiETzNgJMWErhBJzOde3flLy_pnC7ZQGBYW5o1V_IGDZj8KtrCHNiHA6-04mQnmsxxhKDJ7TRexwSb46kjNJfr6ARc11GroPnrdTf2OSgoV1TsMruQ8QYfcJ6wonSEYs61p7mZBoGOsvzs9Zi9bYodNjjItClIhS8c_Q4=w408-h306-k-no,4.0,0,2025-06-11T18:14:06.405Z,tienda
Despensa,Tienda de alimentación,,Juan Montesano,,Olavarría,Provincia de Buenos Aires,-36.8655327,-60.3206608,5.0,61,,,1,2025-06-11T18:14:07.023Z,comercio
Servicios Integrados,Proveedor de equipos de calefacción,,"Olavarria Buenos Aires AR, Lamadrid 3279",+54 2284 44-1833,DAS,Provincia de Buenos Aires,-36.8919735,-60.3168664,4.1,62,https://lh3.googleusercontent.com/p/AF1QipOo4V_f-oyNYcprdiJ5yCUnlglvrJ7SeFEZVy0b=w408-h272-k-no,8.0,18,2025-06-11T18:14:07.023Z,comercio
La Verdu Pueblo Nuevo,Frutería,,Independencia 2341,+54 2284 52-0565,Olavarría,Provincia de Buenos Aires,-36.8906527,-60.3337982,,63,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq5Q2KhLVwbMdHag8wN3TM-Xk8qMsDrZBe8nzGvhYTJn9kjNaZtUe5gpY0aqAXIVmdWdCfCuQvqbgt1Fb1XKmcfjKrh6GUaMb5Y1MwIxZXWxO5tuJfaVJbjDWdbDSWIcsu3ml8g6A=w408-h306-k-no,6.0,0,2025-06-11T18:14:07.023Z,comercio
Minimercado Los Toros,Tienda de alimentación,,Av. de los Trabajadores 1839,,Olavarría,Provincia de Buenos Aires,-36.8752275,-60.3150431,,64,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TTXg-SV7CL2qzZ9NNMvjOA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=64.837135&pitch=0&thumbfov=100,1.0,0,2025-06-11T18:14:07.023Z,comercio
SALADITA ROPA UNISEX,Tienda de ropa,,Tacuarí 3446 2284223249,+54 9 2284 47-5225,Olavarría,Provincia de Buenos Aires,-36.8801516,-60.328417,5.0,65,https://lh3.googleusercontent.com/p/AF1QipNcnJ46oK3OL1WuEQvQ77ORP_dDU5KZEhCudLkF=w408-h444-k-no,4.0,1,2025-06-11T18:14:07.023Z,comercio
Mariposa accesorios,Tienda de accesorios de moda,,Av. Colón 54/14-15 N677,,Colon,Provincia de Buenos Aires,-36.8757318,-60.334966,4.3,66,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrvGvoL3mXcXCKXBPmyjl9gXs-fypG0H_zvVIxyJuzYKnHTyN1VJcKAf0L1oTOsMZdfmYnC0M86yYlGiaR69O5rCsTw87d8aqcOju7QPTzywdGNvvNHxCTMTI3pCbsuTgDZwV76mg=w408-h544-k-no,2.0,6,2025-06-11T18:14:07.023Z,comercio
Ferretería y Pinturería Avenida,Tienda de pinturas,,Av. Sarmiento 2531,,Gran Buenos Aires,Provincia de Buenos Aires,-36.8839682,-60.3143073,4.5,67,https://lh3.googleusercontent.com/gps-proxy/ALd4DhHxRWQBc_SS7KjubeYIRWjuBNYrn3gk7gX_fC9TiZ5KP2YNaNWiCxPho0a7WpmhcuWDXGFhuAvhVtGecZGkp5H02lUiOPihNuBTqMywn0nDbLcYD7tnNzRnJo5_rOcn9upb-qWYIrF4rJxxXUHVKaulmIpy0Un6ugqt0Hb1kJ0I0t3q4cRHAUVHmAZtgfeoE9vcYP0=w408-h306-k-no,8.0,70,2025-06-11T18:14:07.023Z,comercio
Yahvéh,Centro de jardinería,,Av. Colón 2447,+54 2284 35-3106,Olavarría,Provincia de Buenos Aires,-36.8873278,-60.3200058,5.0,68,https://lh3.googleusercontent.com/p/AF1QipNa9rsBQC0ColWT8oX3hhKIIC98LreKH-GGbMCJ=w408-h370-k-no,22.0,1,2025-06-11T18:14:07.023Z,comercio
Supermercado Cero,Supermercado chino,,Av. Domingo Faustino Sarmiento 1958,+54 2284 42-4401,Olavarría,Provincia de Buenos Aires,-36.8802613,-60.319473,3.8,69,https://lh3.googleusercontent.com/gps-proxy/ALd4DhH0xBVBg6Qq81Q5MRjirKFt6j2XiYmd9llHBgjLgaWOTmOIS1fmEkbBkWg2_nq9CWdR6U2XHxNVy5zBOCZ9CZ1P_6VsIm2xIuYGlsxh2w9Mqmi6IlKRghWAl5kpiWANOJaccTCh1pXLfu0XnSx21DSEq8TfMT5p71To3i4QpalVun5kFYmkYkJG2v-IFjA-pKE0FVQ=w408-h306-k-no,18.0,413,2025-06-11T18:14:07.023Z,comercio
Lale,Tienda de ropa,,,,Olavarría,Provincia de Buenos Aires,-36.8863973,-60.3013843,,70,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Fu0_2afWR8t9K2C9o7njRw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=23.519712&pitch=0&thumbfov=100,1.0,0,2025-06-11T18:14:07.023Z,comercio
Super chino,Tienda de alimentación,,Av. de los Trabajadores 3140,,Olavarría,Provincia de Buenos Aires,-36.8842992,-60.3045696,,71,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=usHiUNGp_NptFtmoyoXvMw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=223.85892&pitch=0&thumbfov=100,1.0,0,2025-06-11T18:14:07.023Z,comercio
"Saladita ""La Esquina""",Tienda de ropa,,Azopardo,,Olavarría,Provincia de Buenos Aires,-36.8891448,-60.3465461,,72,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lm_0luV0S0igxHqA_bhW_w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=247.03691&pitch=0&thumbfov=100,1.0,0,2025-06-11T18:14:07.023Z,comercio
The Family - Polleria Y Pescaderia,Tienda de alimentación,,Rivadavia 4560,+54 2284 41-9125,Olavarría,Provincia de Buenos Aires,-36.8821816,-60.3074909,4.7,73,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqNHoRxsPEdj_wQQcVwdjc4ShcttmFXK85bSqsXdFdKQMZXZkuq1q9exJdJbnq75HtLIuC0rUEjQWbKqfE0g3R5Mu4IG8XoXpbgH3zrw9VTT1hcuhamRLquF0eBH_I9eFeCRr9trQ=w408-h544-k-no,7.0,58,2025-06-11T18:14:07.023Z,comercio
Daniel Iglesias,Tienda de artículos para el hogar,,Vicente Bahia,,Olavarría,Provincia de Buenos Aires,-36.87975,-60.3434228,,74,,,0,2025-06-11T18:14:07.023Z,comercio
Verduleria Lo De Flor,Frutería,,Sgto. Cabral 2532,,Olavarría,Provincia de Buenos Aires,-36.8895274,-60.3212628,5.0,75,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JlkZN8UPzBBtwuQNY6UdjA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=224.59526&pitch=0&thumbfov=100,1.0,2,2025-06-11T18:14:07.023Z,comercio
Vinilos mdq olavarria,Tienda de señalización,https://www.facebook.com/vinilosmdqolv,Sgto. Cabral 2892,+54 2284 42-8427,Olavarría,Provincia de Buenos Aires,-36.8918052,-60.3183999,4.6,76,https://lh3.googleusercontent.com/p/AF1QipNgqQsdimmwFFXBXxW7qjtuh67tr8mZL5-Zq2dZ=w408-h403-k-no,2.0,15,2025-06-11T18:14:07.023Z,comercio
Autoservicio El Zonda,Supermercado,,Maipú 3652,,Olavarría,Provincia de Buenos Aires,-36.8835076,-60.3208665,4.5,77,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noF21ZrwT7tbBhTNfPy-hMjiB-5_TwoTfRIP8CuGaj9RyB89MBtWxuwGiUR790kpbHT9jHq5t3tho4Sjvo439x8Q9-tGziOTry7N6nnzf6evFh5Hf9M5YXEqRK_QRZi6Z5deoI0=w408-h306-k-no,9.0,45,2025-06-11T18:14:07.023Z,comercio
Gentino Express,Tienda de alimentación,,"Belgrano, Cerrito &",,Olavarría,Provincia de Buenos Aires,-36.8891063,-60.3265575,4.3,78,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrw2GLRm5U-ML5Yv7Kz413B4P-SgxUJCVDho5k51_PIb8xDxt7LC-aVTIyDECyriB5WhfvZAk58_my9z4TTyL-WRzGy_f9cunEv0aLEABYmZ7ZLQVGwVMioYSAIPNeHTzOnXFre=w408-h725-k-no,2.0,15,2025-06-11T18:14:07.023Z,comercio
Los Parrales,Tienda de vinos,,Av. Colón 1788,,Olavarría,Provincia de Buenos Aires,-36.8830485,-60.3259683,3.0,79,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqNLwZaLt24vIgipu_0pfbdYMP7zYPGYvYWoodjhpK3OmN7bgFHJvIbLlCakHmgmLSGUCuoN5zZYHHHlwfPCcbR6tcMlBwS88m3YoOHue6tFxI-wjZsTyr5ZoccnGZawk2HlXE=w408-h306-k-no,2.0,2,2025-06-11T18:14:07.024Z,comercio
Cerrajeria automotriz lier,,,Joaquín Pourtale 2860,+54 2284 61-2658,Olavarría,Provincia de Buenos Aires,-36.8818439,-60.3361997,,80,https://lh3.googleusercontent.com/p/AF1QipMPPMZKgs-aMUX-TCA9CUkTfEnaUwp75EzK8HM1=w532-h240-k-no,4.0,0,2025-06-11T18:14:07.024Z,comercio
Tiendas Tere,Tienda de ropa,,Dorrego 2624,+54 2284 73-1780,Olavarría,Provincia de Buenos Aires,-36.891445,-60.322267,3.5,22,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noBwHwr-Ex78wherF5hJX2vIFtujUsutXNFrIdzXdfxuDSjMp4ke_CF5myfbYHfUy_5-QcUR7AnDh0wrdLULW7LJPeyUhA5TenTyS_8JIqfa5XAcM-ahoqh90vaTfJHq0snbpn2PA=w506-h240-k-no,31.0,2,2025-06-11T18:14:07.256Z,tienda
Ramos Generales,Mercado,,Lavalle,,Olavarría,Provincia de Buenos Aires,-36.8853343,-60.3163857,4.3,24,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFhelha1AAgrOD_F4Z5xzi4jaITZBvXnCvNoCjwqjA6RmMLQ4oB8rpqV3xAP2sIeCfFBDuxbvKgGw5ufKtv1g58vtKjeCnrb1reU4UWCPr8bmulbxJVw8Kff6LrDJ7p1N83DblhaKB1voNbGlyefbApggbjSG4HQg1CEKxzC38h8cLN_YlxaCCFaXRfilthRze2mrw=w408-h306-k-no,2.0,7,2025-06-11T18:14:07.256Z,tienda
La Vía,Tienda de alimentación,,Av. Domingo Faustino Sarmiento 3494,,Olavarría,Provincia de Buenos Aires,-36.8905259,-60.3067101,3.0,28,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npNi8TEeGlvnLnPrBczF_HQth-swXKkOw1X1U8k8PjSO2C_gCNytB76BF54Ni5GhaLbdFIL5GH13dDPWaLTQfojshmNLAeOCbVeskpiWxl4Od2bwhgy7HmYFFWFBdHl1fIohzj5=w408-h306-k-no,3.0,2,2025-06-11T18:14:07.256Z,tienda
Sabor Argentino,Quesería,https://deliveryolavarria.com/tienda/sabor-argentino/,Alsina 2987,+54 2284 41-2500,COO,Provincia de Buenos Aires,-36.8911418,-60.3225113,4.8,29,https://lh3.googleusercontent.com/gps-proxy/ALd4DhHVv3tyosaFu_4xpH7170o4tFxInur0OY-1dbOiAOyjILnm6owUVBwJQKFM9usPBV2VPMGA3w4wrfW5yFm-6OjJSTw55qNH3lvMvrtzHpKeeD7TqtIo2qQN1bq-a9A1da5Ipo8E7iFVjN6dAjPT9QN9E-lvWEPt8VmxOJcIF_RuUzkP8XgTYfkcIvPmCpTcE-DvWWk=w408-h306-k-no,3.0,10,2025-06-11T18:14:07.256Z,tienda
Kioskon,Kiosco,,Av. Domingo Faustino Sarmiento 3390,+54 2284 51-0094,Olavarría,Provincia de Buenos Aires,-36.8898545,-60.3075,4.7,30,https://lh3.googleusercontent.com/p/AF1QipOV2eli-a77qSXz8HP87Cts8H5NZWUqUUQ4Lz7q=w408-h408-k-no,17.0,59,2025-06-11T18:14:07.256Z,tienda
Tienda Saludable Pueblo Nuevo,Tienda de alimentación,,Independencia 2772,,Olavarría,Provincia de Buenos Aires,-36.8880989,-60.3299773,5.0,31,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noWi4N-ynuhf3sgBA3Yo5wHi2iHQYqi4NgqM-hCbFhH8vf-4mZHgbMOrtZycQI1HecpEXjfKtnc6qpc_g0RyfbtD4lDHpCV8TksNbhuKsKmvPnksCv6Kd1DKVcokGHhXakLPrFH=w408-h725-k-no,2.0,2,2025-06-11T18:14:07.256Z,tienda
J C - Tienda de ropa,Tienda de ropa,https://www.facebook.com/pg/JC-104014204313449/shop/?ref=page_internal,Vicente López 3333,+54 2284 45-4104,Olavarría,Provincia de Buenos Aires,-36.8895502,-60.3189101,3.5,32,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npa4mdPmkLPm6eLLHESY87Lbpc268DILVq7d_TsBA5G1rJoFB16zf3_-IZVfrRz-9CPCCmh00RQMzznrIUUvqLxBZEGXiqK1iPtmojjpD6buI4UbFG9lJtybjVVU91ChPs5TMAi=w408-h306-k-no,9.0,2,2025-06-11T18:14:07.256Z,tienda
Famularo,Tienda de ropa,https://m.facebook.com/pages/FAMULARO-SA/159162330949584,Rivadavia 3024,+54 2284 42-4431,Olavarría,Provincia de Buenos Aires,-36.892554,-60.3203452,4.1,34,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npxAW4Oy0Q5538C6tRZ-3I59WezAX7q9ZvmUrx_CAhcWqCpoZPySr5pBoTOTGF3hh0au8jUYAem_PC92SxqrtTeohdyVYHD5Eh8mIMb3hX9TZ9uUpttFkNVKYgx-dWcfy-cyTJVOg=w408-h306-k-no,8.0,403,2025-06-11T18:14:07.256Z,tienda
"Autoservicio ""Lo de Moni""",Supermercado,,Av. Domingo Faustino Sarmiento 3187,+54 2284 57-5138,Olavarría,Provincia de Buenos Aires,-36.8883142,-60.3089445,4.7,36,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npkCVfR73nnzA2oCkpUnu5KKNQkCTEgACoEvLw82AI54dotzwzYzuZZpW9ldY90u8y-7IuWMqt2G6mLhtbSteVxu7KcUQFcUAFdJK1WNK9Aic9tUvE6iAuZuO97AcShOaOqfDTWaA=w426-h240-k-no,15.0,66,2025-06-11T18:14:07.256Z,tienda
"Tienda ""flores chic""",Tienda de ropa de vestir,,Necochea 2752,+54 2284 60-1604,Olavarría,Provincia de Buenos Aires,-36.8917155,-60.3204727,,37,https://lh3.googleusercontent.com/p/AF1QipPnBYCk5Mm0bE22N423kUZRHqKkY6dkqtZA7Vp0=w408-h477-k-no,5.0,0,2025-06-11T18:14:07.256Z,tienda
Tienda El Horneto,Tienda de alimentación,,España 3781,,Olavarría,Provincia de Buenos Aires,-36.8892093,-60.3116876,,38,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6vbfuhVBG-XnkoJvSPQTeA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=321.83984&pitch=0&thumbfov=100,1.0,0,2025-06-11T18:14:07.256Z,tienda
Toxica,Tienda de ropa de mujer,,Necochea 2757,,Olavarría,Provincia de Buenos Aires,-36.8914707,-60.3201646,5.0,39,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noiaDH_c94uTvcf2Uadx_oznVI-MWwdNllaVF7lj_WeWKTgexkaj42cRRrcV0bLvsSFlZqycSbMl1U6vEI4MKC7xJBYPnkqtwEbN0n0lPwh9TpBpbT_17MM5N96FaM67M-Eb1fJtQ=w426-h240-k-no,2.0,1,2025-06-11T18:14:07.256Z,tienda
Tienda Dulce Camila,Tienda de ropa,,Av. Ituzaingó 3870,,Olavarría,Provincia de Buenos Aires,-36.8786915,-60.3232056,4.4,40,https://lh3.googleusercontent.com/gps-proxy/ALd4DhGgLuG5zKzgnhEaD1qHtdpQbIRcS5J_AM8t_wJHpOAoSPQ7YRCZgpoplweImwrY-WMyEr_26XYy8Xku9MPyGec1G987pgN6exEiABE13GDaIkg_NimYgcdp_B3X3_VJbEc3X6KdevGsxHmUmIc_JW8qoJuTiWjSsgJml5f9QGdgnNlHE6dlCC18XAGJaZH227Yc4bI=w408-h306-k-no,4.0,10,2025-06-11T18:14:07.256Z,tienda
La Casa para El Embutido Triovac SRL,Taller de maquinaria,https://www.facebook.com/La-casa-para-el-embutido-2034003376833022/,Av. Domingo Faustino Sarmiento 2578,+54 2284 44-0630,Olavarría,Provincia de Buenos Aires,-36.8845121,-60.3142373,4.4,7,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrYQtQPiTyvWhOOLhMIRWZpr-foUueQjuRSr7RVCvwdwUyVX5HIKyP4UdZF6xnrAmFGQ4GbFYYYEf7GR8zICGa1nwCDwpfZb7aYUqWh8m6asboCs-2UdG39O7hpvfa3XmFhPYKg=w408-h293-k-no,22.0,20,2025-06-11T18:14:07.429Z,venta
Messineo Maderas,Carpintero,,Independencia 2780,+54 2284 41-2945,Olavarría,Provincia de Buenos Aires,-36.8880205,-60.3299529,4.5,11,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nruA3rTMGmKXJBxSLD7xVndvTU2cwfgdsFUy2miafMmIB4AUkbUzpsrnl9U-l-RE8GCmpegBhmEph_uicsUbi55CWrZocsz77yOW8qDeJrWHqrg1HpyVm7VAMqTHSPn17AbVDLC=w426-h240-k-no,23.0,231,2025-06-11T18:14:07.429Z,venta
Golomania Mayorista,Mayorista de confitería,https://m.facebook.com/mayoristaintegra/?locale2=es_LA,Lavalle 3128,+54 2284 43-0061,Olavarría,Provincia de Buenos Aires,-36.8896984,-60.3219887,4.7,12,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZrcAg2vtWPR1oCYFZOSstg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=138.88728&pitch=0&thumbfov=100,1.0,13,2025-06-11T18:14:07.430Z,venta
Tienda de Telas,Tienda de telas,,Necochea 2874,,B7400LCX,Provincia de Buenos Aires,-36.8923438,-60.3194165,3.8,13,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Xb1lTWu3avdeGCtfaQjZCA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=226.80994&pitch=0&thumbfov=100,1.0,5,2025-06-11T18:14:07.430Z,venta
Llorente & Paz Inmobiliaria,Agencia inmobiliaria,https://llorentepazinmobiliaria.com/,Riobamba 2877,+54 9 2284 58-4666,Olavarría,Provincia de Buenos Aires,-36.8898948,-60.3260466,3.8,14,https://lh3.googleusercontent.com/p/AF1QipMxXLae7SSvvkwgSffD4DieOB25EWvZa3wnQZ4m=w408-h306-k-no,5.0,9,2025-06-11T18:14:07.430Z,venta
Matafuegos Messineo,Servicio de seguridad contra incendios,https://www.guia-dorada.com.ar/guia/aviso-messineo-recarga-y-venta-de-matafuegos-en-olavarria-buenos-aires-21220.html,Av. Ituzaingó 3145,+54 2284 41-2577,Olavarría,Provincia de Buenos Aires,-36.883394,-60.329655,4.6,15,https://lh3.googleusercontent.com/p/AF1QipNYouy3bbv9l3HJIm1HHRz8V-2JcZpJlrORYtT5=w408-h306-k-no,119.0,45,2025-06-11T18:14:07.430Z,venta
Luciano Paz Negocios Inmobiliarios,Agencia inmobiliaria,,Riobamba 2877,+54 2284 64-5686,Olavarría,Provincia de Buenos Aires,-36.8898948,-60.3260466,4.0,18,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qWEyUBtYzokRSgEVFbY5LQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=311.52823&pitch=0&thumbfov=100,1.0,1,2025-06-11T18:14:07.430Z,venta
Aller Propiedades,Agencia inmobiliaria,,Alvaro Barros 3126,+54 2284 41-7940,LLD,Provincia de Buenos Aires,-36.8927801,-60.3156194,4.4,19,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bvxKh3f68dKru8r30Ry3_w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=241.05771&pitch=0&thumbfov=100,2.0,18,2025-06-11T18:14:07.430Z,venta
Mecanica Dorrego Reparacion y venta de Cajas de Velocidad ydiferenciales,Taller de reparación de automóviles,,Dorrego 1627,+54 2284 45-6037,Olavarría,Provincia de Buenos Aires,-36.8845778,-60.3302699,4.7,20,https://lh3.googleusercontent.com/p/AF1QipP4hAamPhWZHBmbyCvtkVhizj14-tXRCpdW-aDm=w408-h306-k-no,73.0,26,2025-06-11T18:14:07.430Z,venta
NaturaNe,Perfumería,https://www.instagram.com/naturaneolavarria?igsh=cXpoaHR0eGZuNGxq,7 Bis 2319,+54 2284 23-1382,Olavarría,Provincia de Buenos Aires,-36.8801272,-60.3459682,,81,https://lh3.googleusercontent.com/p/AF1QipOA0O19l36zl2TNj-CBqGba-34gxHFX4D4-cTAU=w408-h725-k-no,2.0,0,2025-06-11T18:14:07.857Z,comercio
FERRETERIA,Ferretería,,Av. Colón 1032,,Gran Buenos Aires,Provincia de Buenos Aires,-36.8780243,-60.332102,,82,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Njg-J6b-vSzX9VZEya-yTQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=240.8628&pitch=0&thumbfov=100,1.0,0,2025-06-11T18:14:07.857Z,comercio
Bouciguez Materiales para la Contratación,Tienda de materiales para la construcción,,"Ruta Nacional 226, Independencia &",,Olavarría,Provincia de Buenos Aires,-36.8718959,-60.3098546,,83,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2LnReWbWR9x2kW6U_fldcg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=316.47382&pitch=0&thumbfov=100,1.0,0,2025-06-11T18:14:07.857Z,comercio
Ferretería Víctor.,Ferretería,https://www.facebook.com/ferreteria.victor.7,Vicente López 3255,+54 2284 42-0503,Olavarría,Provincia de Buenos Aires,-36.890169,-60.3192283,4.3,85,https://lh3.googleusercontent.com/p/AF1QipPSia0g72DXjfk4Y9-lzmXnSyJVKi2HfaI-fYLV=w426-h240-k-no,16.0,152,2025-06-11T18:14:07.857Z,comercio
Ampilampi,Tienda de artículos para el hogar,https://ampilampi.mitiendanube.com/,Sgto. Cabral 1782,+54 2284 22-6991,Olavarría,Provincia de Buenos Aires,-36.8844853,-60.3275895,,86,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrT12cpm2WGG-XlBljH11_tQv1n6lwPwN5nvYKo--32e4Z7cP1rMgxGRj77xbizry1Ani3NzCdhF0RurTUo7B8LG_2JaCJg5Vv1GPeoiW8zEblCEUcB3bfvSc5KLj3FgdY-pIH6_w=w408-h544-k-no,5.0,0,2025-06-11T18:14:07.857Z,comercio
