title,categoryName,website,street,phone,city,state,location/lat,location/lng,totalScore,rank,imageUrl,imagesCount,reviewsCount,scrapedAt,searchString
Autotractor S.A..,Tienda de repuestos para automóviles,,España 3437,+54 2284 42-0222,Buenos Aires,Provincia de Buenos Aires,-36.8913874,-60.3145618,4.4,5,https://lh3.googleusercontent.com/gps-proxy/ALd4DhF-KiJ1R6GjtC6t2ilfE1wCyyKRgXDp1A0IooyNC-GHyj_J14qhF3jIMgQR2Wslm4Tu83MOtmiHhZV3c5jkyF6PUTvpJB6Rl_d11726QQiPs3X3jv-sIxa6lP3-Oa2V2UgVDWlEw5F8Oi6EWuNoKCWve7tioLVjdunfmAOttmb8xmFmIm2pe-m6xe3gamuiMz4RBg=w408-h306-k-no,5.0,105,2025-06-15T23:31:55.604Z,repuestos
Repuestos Magford,Tienda de repuestos para automóviles,,Independencia 3027,+54 2284 44-0850,Olavarría,Provincia de Buenos Aires,-36.8861534,-60.3280264,4.6,4,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noXzIkOBvmTVRSTFhccH3ikb6bv3YdI1PhLsaguYLH4CDM3P_wmSh_u_XxGgSfHMKDREJxacQDkrcRQFg3coR-_Wc3Au-ao-ZkjWHtfHiV-bqNYb22FFh_lqkEviUs7Fd_R3mnDBg=w408-h306-k-no,8.0,146,2025-06-15T23:31:55.604Z,repuestos
Toyomec,Tienda de repuestos para automóviles,https://www.instagram.com/toyomec.repuestos.oficial,Av. Colón 2198,+54 2284 44-0404,Olavarría,Provincia de Buenos Aires,-36.8858161,-60.3224297,4.7,3,https://lh3.googleusercontent.com/p/AF1QipNN37nmFpapbknNAfswkpssLZ5GtqNvJKV0HKEM=w493-h240-k-no,9.0,50,2025-06-15T23:31:55.604Z,repuestos
Repuestos D'Onofrio,Tienda de repuestos para coches de carreras,https://www.facebook.com/RepuestosDonofrio/,Av. Colón 2666,+54 2284 42-7134,Olavarría,Provincia de Buenos Aires,-36.8890453,-60.3186281,4.6,2,https://lh3.googleusercontent.com/p/AF1QipMoeJy2-T35lb-vjGd1d6MJ50ZiqSDN11h3MgfW=w408-h306-k-no,12.0,233,2025-06-15T23:31:55.604Z,repuestos
Renault - Plan Rombo,Concesionario de automóviles,http://www.renault.com.ar/planrombo,España 3500,+54 810-666-7362,Olavarría,Provincia de Buenos Aires,-36.8910978,-60.3137939,3.5,68,https://lh3.googleusercontent.com/gps-proxy/ALd4DhHQHaqirALD5rz12kiopJXJs9z2MP7nGMWFPoXIKLf4j5ab__-ZvZw9QsJ7H_BD-Qu56LdmrAOWFz_QqxanVqSJjgp-tRAoU-ETxn60L8af26pgsWT1gnaSio6C_iHniRU78wBcbsiF1h5QWY1otroIJMpnQFf6FJUu-3Gf3lbyjlSiaxopcSYMvLxHTlUMZLn86_s=w408-h306-k-no,6.0,40,2025-06-15T23:31:57.884Z,repuestos
Repuestos Chiappe,Tienda de repuestos para automóviles,https://www.facebook.com/Repuestos-Chiappe-para-el-Automotor-109103693939760/,Av. Colón 3099,+54 2284 42-7800,Olavarría,Provincia de Buenos Aires,-36.8916341,-60.3147977,4.6,1,https://lh3.googleusercontent.com/p/AF1QipMf13k36vjiCMuOPF4Ew48bqC86m9vnCwi3uHMI=w497-h240-k-no,7.0,218,2025-06-15T23:31:55.604Z,repuestos
BRIOZZO Y CIA - RECTIFICACIONES Y REPUESTOS,Taller de reparación de automóviles,https://wa.me/c/5492284637896,Av. Ituzaingó 3299,+54 2284 63-7896,Olavarría,Provincia de Buenos Aires,-36.8824109,-60.3283569,4.7,15,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqVXteg3nN7qMbYvXZD3z4ba5F0H0uV-9z3Dx2kAJSiD2IBirrZmnXaCjyfeC_x1g6kuVD_vr2EAc3j7AFYNFbT3Xx_bMpOsHw5g0Qz3eE5Zm5rGoZNRocQNMcdIWOjbIpM96s=w408-h306-k-no,23.0,53,2025-06-15T23:31:55.605Z,repuestos
El Fronterizo,Tienda de repuestos de automóviles usados,http://www.elfronterizo.com.ar/,146 3298,+54 2284 44-0759,Olavarría,Provincia de Buenos Aires,-36.8675926,-60.2817125,4.1,12,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noTnJYwY2qEl7jhF2aJ5jrBayr3ZF2dIM-FVQi_icOyAVCg-tSFtmEs6mLRDyhWcoxK-MAxk8mgkB4wA2AcoMWOEsgumEOHoWRr9cV129nsvf1LRlEv7oBmHyy5aY9vcgyHKysn=w408-h306-k-no,15.0,344,2025-06-15T23:31:55.605Z,repuestos
VENTA DE PRODUCTOS NATURA Y BIOGREEN,Tienda naturista,,,+54 2284 21-5397,,,-36.8596106,-60.2870294,,77,https://lh3.googleusercontent.com/p/AF1QipPNKfDNblbrZ14m5lS4ern5eWnYGPRarnZsCvsV=w426-h240-k-no,4.0,0,2025-06-15T23:32:14.794Z,venta
Edificio Arcos del Sol,Edificio de apartamentos,,Rivadavia 3698-3794,,Olavarría,Provincia de Buenos Aires,-36.8873513,-60.3139534,,76,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZacIoTWe7wuhh5nkQ4FXMw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=137.03908&pitch=0&thumbfov=100,1.0,0,2025-06-15T23:32:14.794Z,venta
Inmobiliaria Di Salvo,Agencia inmobiliaria,,Sgto. Cabral 2556,+54 2284 60-5026,Olavarría,Provincia de Buenos Aires,-36.8896043,-60.3211078,4.3,75,https://lh3.googleusercontent.com/p/AF1QipNxyHqz-U6UduASapT9sZlFr-q4ZoDV6dMciTxp=w408-h298-k-no,15.0,31,2025-06-15T23:32:14.794Z,venta
Claro,Compañía telefónica,,Vicente López 2865 Local 1 -2,+54 9 2284 24-6597,Olavarría,Provincia de Buenos Aires,-36.8925911,-60.32284,3.3,74,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFLWtDcQpK276wsefahlKQuDsGrzl1q-mmDQ_bwKBpUFMlLp6uhw7ytUoomHXZ-aQGveIgRYYIwPUyOuvF5nVfYX6g9lbGMkQv_4cxSIWBf8KYwiDE_i7_nQZkwTCLtL3bfEj4EtIWAysF8pdWvPzKtnzuKpBJ8GlzEr5XRgam9dLGjoThrzCeibJqRsBQgyaIGLfM=w408-h306-k-no,3.0,11,2025-06-15T23:32:14.794Z,venta
"""El Paisa""",Tienda de alimentos para animales,,Av. Ituzaingó 4096,+54 2284 68-8315,Olavarría,Provincia de Buenos Aires,-36.8770048,-60.3213475,4.6,64,https://lh3.googleusercontent.com/p/AF1QipNGoaH5NR2frl0TujckRSwim5esC88fZTXEvLpP=w408-h306-k-no,14.0,19,2025-06-15T23:32:15.598Z,tienda
Afrodita,Tienda de ropa de mujer,,"CUF, Necochea 2725",+54 9 2284 46-9401,Olavarría,Provincia de Buenos Aires,-36.891222,-60.3204265,4.7,63,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqNKrMGyIo4X1UviJ383xRNS68qt4EVk1WsuKAIi6G4OS0Z1S7Xn-cWWDpmMeFSxVc_wY4s36tOobkF3rBIE8iE-7Ziy3XT_nZbnGaMFhkpxtq5ARPB0lLaCVKdc6W9yMLXPBii=w408-h306-k-no,18.0,11,2025-06-15T23:32:15.598Z,tienda
Ale de libano,Tienda de fotografía,https://www.facebook.com/aledelibano/,"Trabajadores y, Aguilar",+54 2284 56-1081,Olavarría,Provincia de Buenos Aires,-36.8874186,-60.3003309,,61,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=h7JGdQYveEPS_rSaCgep8g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=356.03024&pitch=0&thumbfov=100,1.0,0,2025-06-15T23:32:15.598Z,tienda
Sportia,Tienda de ropa de deportes,https://instagram.com/sportiaolavarria,Belgrano 2482,+54 2284 41-4414,Olavarría,Provincia de Buenos Aires,-36.8910737,-60.3243518,4.5,62,https://lh3.googleusercontent.com/gps-proxy/ALd4DhEO9caON1xjK3YFwQBuxiKIypK2almInXdGWwd8yGnOYLGFxA1MR5Pp3taxz3RkqOZcRuJnBIxi4C7Mt3m6vqcCDZL01GPe5MzA7KqpKI3PyRSaAbVu2h8TmqsOoZV6tZoQ9cPLiaT40WXhBYstCNpzz3O5o8azfreKn2oSD1iuAko1vQJNSSeJu4_alGdTKWUXWCY=w408-h306-k-no,2.0,50,2025-06-15T23:32:15.598Z,tienda
Inmobiliaria Carlos Alloggia,Agencia inmobiliaria,,"V L pez 2479, Olavarr a, Buenos Aires",+54 2284 44-5420,Olavarría,Provincia de Buenos Aires,-36.884,-60.30974,,71,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5mtRwHrF0NQpRj7NP2-kzQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=119.66677&pitch=0&thumbfov=100,1.0,0,2025-06-15T23:32:14.794Z,venta
Bicicletería Santa Elena,Tienda de bicicletas,,Belgrano 1831,+54 2284 42-2506,Olavarría,Provincia de Buenos Aires,-36.887935,-60.3312982,4.0,69,https://lh3.googleusercontent.com/gps-proxy/ALd4DhEw9kJkEoHb9Ooe-7ztPBDcOFD88Iq5eCBLHim8zM4-cIbNNVO6Sfk4_UQv1IKzBLruXalZz6mNbq1mx9WIwFmdFzk6UsZ6FQFM2LSTVQNlpGMQ83OvEXe0PPE-MgohRa9FGJR2dWRMVgsNoB5YAPPLKv5GZqqZrNFwBvwfgqurAw35iLXklIQHupdrjVQhZHZAlWw=w408-h306-k-no,4.0,22,2025-06-15T23:32:14.794Z,venta
Rago Automotores,Concesionario de automóviles,,"Club Atlético Pueblo Nuevo, Av. Ituzaingó 2658",+54 2284 45-5840,Olavarría,Provincia de Buenos Aires,-36.8868791,-60.3333471,4.4,68,https://lh3.googleusercontent.com/gps-proxy/ALd4DhHrDMciOfU7-uAp6dcvWhQp8wHdspljAEET0-OhQz95ZWtZl1fSPOPx-w7bhoa-6diDCAIx1O0mVfFAwCCHZSzuGGxMwKE8ovml71itLZArVPwmK4Xybyw-903eUyDXiLPxTTDOziRYKDX_acn46M6-j1OPIYbqebTs-qQbi8GDcGzOXnCL3gA6JqHW7IOsGNsM1VM=w408-h306-k-no,2.0,15,2025-06-15T23:32:14.794Z,venta
Ensueños Hogar,Tienda de ropa de cama,https://www.ensuenoshogar.com.ar/,Necochea 2218,+54 2284 42-8995,Olavarría,Provincia de Buenos Aires,-36.8879897,-60.3247067,4.8,20,https://lh3.googleusercontent.com/p/AF1QipPB6r29Li9_YoiRlmP3TNzuHrlQ4UmE8hxuSL4=w408-h725-k-no,36.0,294,2025-06-15T23:32:12.266Z,venta online
Gonzalo Bahl Inmobiliaria,Agencia inmobiliaria,,Alsina 3421,+54 2284 52-2820,Olavarría,Provincia de Buenos Aires,-36.8882505,-60.318812,5.0,63,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqF0hoOEFor2ctowAKNmbsIet1iLclpodACwzSI1B_M6dgHODAKbhTMtNMdFxBGjTlbC65IkIQJ1IrgnbtsoobL80CtUkofMeldQQWuaUz2Jp7pMGaMLCpsWECpklrrxqdEboPA=w408-h306-k-no,4.0,3,2025-06-15T23:32:14.793Z,venta
Inmobiliaria Máspero,Consultor inmobiliario,,Vicente López 3571,+54 9 2284 62-0701,Olavarría,Provincia de Buenos Aires,-36.8879288,-60.3170094,4.0,62,https://lh3.googleusercontent.com/p/AF1QipOn2iVlhVMokO0MKb9alyMhtJ6SwE-fv8kI3K1D=w408-h306-k-no,8.0,4,2025-06-15T23:32:14.793Z,venta
Barrio Jardín Monoblock 23,Edificio de apartamentos,,Av. Urquiza,,Olavarría,Provincia de Buenos Aires,-36.8905069,-60.2989917,4.5,61,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFo6jgo0t7LiCVAqLEPo0QUf327NN5FiK1TgzA9UO4RmS87na2C8AtEMtEYjAvYW6pPnPBWloIZFnUUnchTKq7OyN2zzhUMeWZOQF7j4r6DojP_iPqj7hiSoUGTsA6yXzaXa__ayg1z0lSYAj2Y9mAm_4IEgXc9rVEEoKRCtuhxm56FBjhj7Ax_zuMNPZkOfqzIpA=w408-h306-k-no,2.0,2,2025-06-15T23:32:14.793Z,venta
Mimito Kids,Tienda de ropa infantil,,,+54 2284 72-5037,Olavarría,Provincia de Buenos Aires,-36.8889962,-60.3350473,,60,https://lh3.googleusercontent.com/p/AF1QipPUFQMuZ89pEaWqxW5P5hPeKdU0vPc5a7rTwRFr=w408-h544-k-no,35.0,0,2025-06-15T23:32:14.049Z,tienda
Motos Minnig Yamaha Olavarria,Concesionario de motos,http://www.motosminnig.com.ar/,Av. Colón 2695,+54 2284 42-0788,Olavarría,Provincia de Buenos Aires,-36.8889775,-60.318067,4.5,73,https://lh3.googleusercontent.com/gps-proxy/ALd4DhHHjgaht4VcWpeP6SpyKrLS8obfailVGWSnL4skyNEQimhBKSXiH5WANrTR1w_pg-SZvRlEFeAM9AwcsyCBb5FQL8YRCWzOrJw37KUJkGV-YwxRZ9fjdJo9mDqv9ToEpv6919lzDGjShSjH3EmudM6eAlIFxBAX11obKwovcH5j73Yl1f1w3QYWKhRayA87ckaXlQ=w408-h306-k-no,179.0,136,2025-06-15T23:32:14.794Z,venta
DI TASCA,Tienda de ropa de hombre,https://www.instagram.com/ditascaolav/,Vicente López 2881,+54 2284 41-9488,Olavarría,Provincia de Buenos Aires,-36.8925238,-60.3226351,4.6,59,https://lh3.googleusercontent.com/p/AF1QipPLD60HPX4ziuiw-dQ18TpkZmEFTZJRZ80je_iX=w408-h306-k-no,17.0,25,2025-06-15T23:32:14.049Z,tienda
Kioskon,Kiosco,,Av. Domingo Faustino Sarmiento 3390,+54 2284 51-0094,Olavarría,Provincia de Buenos Aires,-36.8898545,-60.3075,4.7,58,https://lh3.googleusercontent.com/p/AF1QipOV2eli-a77qSXz8HP87Cts8H5NZWUqUUQ4Lz7q=w408-h408-k-no,17.0,59,2025-06-15T23:32:14.048Z,tienda
Ana Marsico,Tienda de ropa de mujer,,Necochea 2475,+54 2284 42-8058,Olavarría,Provincia de Buenos Aires,-36.889579,-60.322468,4.6,57,https://lh3.googleusercontent.com/p/AF1QipMnjghRPdRDt9rZrRpg9htEFbqyY0NlFsRjANs5=w426-h240-k-no,9.0,71,2025-06-15T23:32:14.048Z,tienda
Verea Perfumerias,Perfumería,,Rivadavia 3051,+54 2284 44-6055,Olavarría,Provincia de Buenos Aires,-36.892113,-60.320474,4.5,56,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nryIsC2ivGHDWMgj9kidhk-jU6BPC6-zUfxI0KWoeksxCxxHc2YyJpqvhJ7HmzrylcD8FWUiwbBxdt9AKFBjDebppc6R_t7QZvknK_b3J0N0OB-iCGoJm36GSEPVKpFJxFIZWc=w409-h240-k-no,13.0,672,2025-06-15T23:32:14.048Z,tienda
Greta tienda natural,Tienda general,https://www.instagram.com/gretatiendanatural?igsh=MWtpNjVoeTd2MXprYw==,Rivadavia 3160,+54 2284 71-0571,Olavarría,Provincia de Buenos Aires,-36.8916164,-60.3192666,,55,https://lh3.googleusercontent.com/p/AF1QipOK9WA8yo8tfEufI7i2zDhnC_aMjbwjxeYRp-ow=w426-h240-k-no,4.0,0,2025-06-15T23:32:14.048Z,tienda
Ramos Generales,Mercado,,Lavalle,,Olavarría,Provincia de Buenos Aires,-36.8853343,-60.3163857,4.3,54,https://lh3.googleusercontent.com/gps-proxy/ALd4DhEBFQb39INni8UQQglutdj9oBzYznU0Z7Cdji3fq0wO94sOInP7RjLORwlYUQTtctnSPw34Re8RS7FDhnevuQ94rUZJTnna9H5W0Yp-hrtj_bfH75v1QHy8zOl22cVoNhp2XJnMjTV0vMcKnuH_YuEgkGoG571yiWpYF_eRwDYECiPxgfliTICrHRLr7gQFDXlN0z4=w408-h306-k-no,2.0,7,2025-06-15T23:32:14.048Z,tienda
Costumbres Argentinas,Carnicería,,"Club Atlético Pueblo Nuevo, San Lorenzo 2932",+54 9 2284 53-0665,Olavarría,Provincia de Buenos Aires,-36.8862512,-60.329414,4.9,53,https://lh3.googleusercontent.com/gps-proxy/ALd4DhHJR29BCe-oPy9Vf_L_yQDUPgx6S9F2J4ukyIlkX-ytHRg1PQNea-V9i4QdHm5ZeuRYSTVXU-95FCoQHyB47Taxoi77fCiFOgZwgTUnALTAnAQk7NgODHQqy_70iYBSHZaDwGNoOH2nCnTLRyzErnC5cLln_ju2BgRKb6vJEO0Ec9TgCgSjNyGMvHZ_RcN4jXzuBME=w408-h306-k-no,6.0,28,2025-06-15T23:32:14.048Z,tienda
tienda trostrostrillie,Tienda de ropa infantil,,Cnel. Suárez 1389,,Olavarría,Provincia de Buenos Aires,-36.8854631,-60.3357443,,52,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mgOYUB9mF5elHY3sn6ye8A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=47.017597&pitch=0&thumbfov=100,1.0,0,2025-06-15T23:32:14.048Z,tienda
Coldie - Tienda de Juguetes,Juguetería,https://www.facebook.com/coldietiendadejuguetes,Rivadavia 3147,+54 2284 47-7080,Olavarría,Provincia de Buenos Aires,-36.8915005,-60.3195869,4.9,51,https://lh3.googleusercontent.com/p/AF1QipPP4-fk2SlVDuY6FrV8_CayAPA6T-QPhYoEZSeM=w408-h544-k-no,20.0,26,2025-06-15T23:32:14.048Z,tienda
Karui tienda de regalos,Tienda de regalos,https://www.instagram.com/_karuii?igsh=ODhzNDIwaGZ3ZmF6,Junín 3110,+54 2284 20-1027,Olavarría,Provincia de Buenos Aires,-36.8816838,-60.3319963,,47,https://lh3.googleusercontent.com/p/AF1QipOQ7KQ_eNiH8W-GGaEZNEe4tok0BvgSaY9q3Sxd=w408-h727-k-no,12.0,0,2025-06-15T23:32:14.048Z,tienda
Tienda De Ropa Iker,Tienda de ropa,,Vicente López 3356,,Olavarría,Provincia de Buenos Aires,-36.8895755,-60.3184799,,45,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aAD33XIfzxZT2YcbOm0gPA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=115.741104&pitch=0&thumbfov=100,1.0,0,2025-06-15T23:32:14.048Z,tienda
Tienda Fan!,Tienda de ropa infantil,,Cnel. Suárez 1389,,Olavarría,Provincia de Buenos Aires,-36.8854631,-60.3357443,,42,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mgOYUB9mF5elHY3sn6ye8A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=47.017597&pitch=0&thumbfov=100,1.0,0,2025-06-15T23:32:14.048Z,tienda
Flor Shop,Tienda de accesorios de moda,,Vicente López 3135,+54 9 2284 30-3729,Olavarría,Provincia de Buenos Aires,-36.8907965,-60.320596,4.3,41,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFhsfrZ4Onq7eKDKtpOS4l4CV8Lx9bcKQ7K1339sv3Xi8MXpA9LLqHkc3rBVHTt62ckIwrfNhsBNuDwkKVpgeRWi6Vt8Jfq1QuVhdTnMlcNeDioELJT_LFSYzraQgybi9KKNVJ7syG28ccvtY9nIV63sJ7Tbi7mFnnlk5SaeR2oCW7zVIXtW45c12cJHgDixPlvBwQ=w408-h306-k-no,3.0,65,2025-06-15T23:32:14.047Z,tienda
Le Utthe,Tienda de ropa,http://www.leutthe.com/,Vicente López 3158,,Olavarría,Provincia de Buenos Aires,-36.8909738,-60.3200587,4.4,50,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrZ4PxtcROqM8MC_DGySVwmlCc4gCY9havg8fOeyIE1tLkyZJYV1VY17SH0Y5CVHcMO79ndYZbvMURDZDypR0ArnOMoRxjisO-H53qN2b0JUgfDxhfJijIDOWeMwB1BADhum6Gm=w426-h240-k-no,35.0,953,2025-06-15T23:32:14.048Z,tienda
LB SERVICIOS INDUSTRIALES,Taller de maquinaria,,Av Eva Perón N° 3978,+54 2284 47-7742,Olavarría,Provincia de Buenos Aires,-36.9084598,-60.2846375,5.0,18,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqcpB2_d0-FjCWVcMFUg1mxJccT1744pKXpl4NYOiPK88TrCacwdyPyRpqdYz0Cu-aOWAb733iGgsnG0LwAcDgU9BSmR523JzNJZJXSu7yXeO6_deRbn4o1Bm8L4Nt9cGrFnvq39A=w533-h240-k-no,20.0,3,2025-06-15T23:32:14.016Z,maquinaria
"Tornería ""El Portu""",Fábrica de maquinaria,,Av. Alberdi 2799,+54 2284 59-8084,Olavarría,Provincia de Buenos Aires,-36.8815918,-60.3375807,,17,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6GI0Ho8GNTGQ3Hvkr8bl2Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=301.4924&pitch=0&thumbfov=100,2.0,0,2025-06-15T23:32:14.016Z,maquinaria
alonso jose e hijo,Taller de maquinaria,,Av. Ituzaingó 2480,+54 2284 58-4638,Olavarría,Provincia de Buenos Aires,-36.8877409,-60.3348477,,16,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HUzVnF5DodCNeZdSCDGcfw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=43.98234&pitch=0&thumbfov=100,5.0,0,2025-06-15T23:32:14.016Z,maquinaria
Carmelo Vargas Inmobiliaria,Agencia inmobiliaria,https://carmelovargasinmobiliaria.com/,Av. Colón 725,+54 9 2284 26-9850,Olavarría,Provincia de Buenos Aires,-36.8760874,-60.3340542,5.0,66,https://lh3.googleusercontent.com/p/AF1QipPaHXW773f8zycaKH4sJUTr5x5AMXtedvdXfgmo=w408-h725-k-no,5.0,1,2025-06-15T23:32:14.793Z,venta
Daniel y Gregorio Sanchez S.A,Proveedor de equipos agrícolas,https://www.facebook.com/people/Daniel-y-Gregorio-S%C3%A1nchez-SA/100054470860746/,Av. del Valle 5530,+54 2284 65-5362,Olavarría,Provincia de Buenos Aires,-36.9162423,-60.3054469,4.4,14,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noyeItqTnOSismhdmqb81flmgtq7QNnq1QsPmRJhxK2x2xszAJYH_Gc4zYlHnbKro3DZrAn9y-NEUgIWDrXn7Scd2d-r2AwlqpQB7T7q7laDvylxY3MivRRWzetNEk6oZDuPYAA=w489-h240-k-no,19.0,27,2025-06-15T23:32:14.016Z,maquinaria
Registro de Maquinaria Agrícola Olavarría,Registro civil,http://www.dnrpa.gov.ar/,Moreno 2938,+54 2284 44-0418,Olavarría,Provincia de Buenos Aires,-36.8937139,-60.3201844,,15,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9yFHmdNuytJEmyQ0jz8vXw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=149.724&pitch=0&thumbfov=100,1.0,0,2025-06-15T23:32:14.016Z,maquinaria
Gundel S.A.,,,San Martín 3750,+54 2284 42-2006,Olavarría,Provincia de Buenos Aires,-36.900513,-60.3154985,4.8,11,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=r5phh6zzV2xqpIcM_9PE9Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=53.912117&pitch=0&thumbfov=100,1.0,8,2025-06-15T23:32:14.015Z,maquinaria
Imzama Potes SA,,http://www.imposa.com.ar/,Las Catalpas y Los Ciruelos,+54 2284 44-3996,Olavarría,Provincia de Buenos Aires,-36.8979873,-60.2806396,4.7,10,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npc_PHP4jj78YuZ3yxcNP0ZBL1EWK8piNaPvyjPP0TbvHHhHXQ0EW426-eLJmK6bceZJv2cmG30EQea5NjTPuWKLX1f__dROqBINJwDE-9lAQnWoe4KH96reCVXab2MghoSFNlj=w408-h306-k-no,42.0,17,2025-06-15T23:32:14.015Z,maquinaria
Agro Repuestos Olavarría,Taller de maquinaria,https://agrorepuestosolavarria.com/,Av. del Valle 3750,+54 2284 42-0180,Olavarría,Provincia de Buenos Aires,-36.9044937,-60.3197094,5.0,13,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqjYzDeXfTdURl9KAQXzEYaWuKymRib4TqZbr1dEyM_-JlCfPcBE5tWUab3UxoMDn8VMj6yKXq5jwSzvKw33ZNUyAd50fECY5nyTbrpkCgCCg0eUsIrWl3Q0S7r_VeAmapaIRy12w=w408-h408-k-no,20.0,13,2025-06-15T23:32:14.016Z,maquinaria
Roca Plana,Tienda de ropa,http://www.rocaplana.com.ar/,Vicente López 3201,+54 2284 41-0648,Olavarría,Provincia de Buenos Aires,-36.890499,-60.319896,4.7,48,https://lh3.googleusercontent.com/p/AF1QipM9l2bkw9_QMuN-EuNxap4OCbG3-u8E9vM-LwlT=w408-h306-k-no,24.0,170,2025-06-15T23:32:14.048Z,tienda
Martínez Escalada S.A.,Proveedor de maquinaria de construcción,https://www.martinezescalada.com.ar/,Av. Pringles 3502,+54 2284 42-3574,Olavarría,Provincia de Buenos Aires,-36.8933341,-60.311126,4.1,6,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqk6tvMmYLymCsipGrTRu5TWaYJkmdSEkIlm8l6lyX68BTy3k5aPX9j7n1HYzE8xzUCxvBiXBt8V4U2Z17qJl1QmNOk05NWwh-jL0bOyRTOIOhvlI-gunF884SE2LXhlOUBd_pWPw=w408-h544-k-no,2.0,27,2025-06-15T23:32:14.015Z,maquinaria
Ticvo Sas,Proveedor de servicios de telecomunicaciones,http://ticvosas.com.ar/,Maipú 2679,+54 2284 44-3940,Olavarría,Provincia de Buenos Aires,-36.8897994,-60.3293947,5.0,3,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=16pPzmxkDHXUntb-K3gFRg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=307.95947&pitch=0&thumbfov=100,2.0,3,2025-06-15T23:31:29.855Z,tecnologia
Automatizacion Olavarria,,https://automatizacionolavarria.com/,Rivadavia 4648,+54 2284 42-7736,Olavarría,Provincia de Buenos Aires,-36.8815381,-60.3065836,4.4,9,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npjViMc1of7WAhzQyIsObSZdtYP02Ic5GSvnE6lfP-Zo6Qc9mt_X9KisccM97BmM8KA1UuLSnoUOl7DP1IWzyNA15DrS-y2pMFMJt1RNWln6A9Ei4wJsXbcmR9gIfCXyMj6vSS6=w408-h306-k-no,4.0,5,2025-06-15T23:32:14.015Z,maquinaria
Sinoma Argentina SAU-OLAVARRIA,Agencia de alquiler de grúas,http://www.sinoma.com.cn/en/,RN226 km 301,,Olavarría,Provincia de Buenos Aires,-36.8566093,-60.3289254,4.5,5,https://lh3.googleusercontent.com/p/AF1QipP4LS_4QM_ex8PkmeE2Ak2Y-ETkPNMUIG8DSJqs=w408-h408-k-no,3.0,2,2025-06-15T23:32:14.015Z,maquinaria
Ciarpella Bienes Raices,Agencia inmobiliaria,,Moreno 3181,+54 2284 41-2402,Olavarría,Provincia de Buenos Aires,-36.8917993,-60.3185436,4.4,59,https://lh3.googleusercontent.com/p/AF1QipO1LPsn5iFTHjnvXFdB5cfKwvMQ3mq-zacdR7s=w408-h544-k-no,5.0,17,2025-06-15T23:32:13.568Z,venta
"Crediexpress - Dolar Ok, Olavarría",Agencia de préstamos,https://crediexpress.com.ar/,Dorrego N°2771,+54 2284 62-2285,Olavarría,Provincia de Buenos Aires,-36.8922336,-60.3208151,5.0,72,https://lh3.googleusercontent.com/p/AF1QipPGYJblCm24NO2g64Kg724ft7jV8PrJVwEbHsOC=w408-h408-k-no,20.0,102,2025-06-15T23:32:14.794Z,venta
