"additionalInfo/Accesibilidad/0/Entrada accesible para personas en silla de ruedas","additionalInfo/Accesibilidad/0/Espacio accesible para personas en silla de ruedas","additionalInfo/Accesibilidad/0/Estacionamiento accesible para personas en silla de ruedas","additionalInfo/Accesibilidad/0/Sanitarios accesibles para personas en silla de ruedas","additionalInfo/Accesibilidad/1/Espacio accesible para personas en silla de ruedas","additionalInfo/Accesibilidad/1/Estacionamiento accesible para personas en silla de ruedas","additionalInfo/Accesibilidad/1/Sanitarios accesibles para personas en silla de ruedas","additionalInfo/Accesibilidad/2/Estacionamiento accesible para personas en silla de ruedas","additionalInfo/Ambiente/0/A la moda","additionalInfo/Ambiente/1/Agradable","additionalInfo/Ambiente/2/Informal","additionalInfo/Ambiente/3/Relajado","additionalInfo/Aspectos destacados/0/Buenos productos frescos","additionalInfo/Estacionamiento/0/Estacionamiento gratuito","additionalInfo/Estacionamiento/0/Estacionamiento gratuito en la calle","additionalInfo/Estacionamiento/0/Estacionamiento pagado","additionalInfo/Estacionamiento/1/Estacionamiento gratuito en la calle","additionalInfo/Estacionamiento/2/Garage de stacionamiento gratuito","additionalInfo/Información proporcionada por la empresa/0/Se identifica como mujer empresaria","additionalInfo/Mascotas/0/Se permiten perros","additionalInfo/Menores/0/Ideal para ir con niños","additionalInfo/Opciones de servicio/0/Entrega a domicilio","additionalInfo/Opciones de servicio/0/Entrega el mismo día","additionalInfo/Opciones de servicio/0/Entrega sin contacto","additionalInfo/Opciones de servicio/0/Retiro en tienda","additionalInfo/Opciones de servicio/0/Retiros en la puerta","additionalInfo/Opciones de servicio/1/Compras en tienda","additionalInfo/Opciones de servicio/1/Entrega a domicilio","additionalInfo/Opciones de servicio/1/Entrega el mismo día","additionalInfo/Opciones de servicio/1/Para llevar","additionalInfo/Opciones de servicio/1/Retiro en tienda","additionalInfo/Opciones de servicio/2/Compras en tienda","additionalInfo/Opciones de servicio/2/Entrega el mismo día","additionalInfo/Opciones de servicio/2/Para llevar","additionalInfo/Opciones de servicio/2/Retiro en tienda","additionalInfo/Opciones de servicio/2/Servicios en el lugar","additionalInfo/Opciones de servicio/3/Compras en tienda","additionalInfo/Opciones de servicio/3/Consumo en el lugar","additionalInfo/Opciones de servicio/3/Entrega a domicilio","additionalInfo/Opciones de servicio/3/Entrega el mismo día","additionalInfo/Opciones de servicio/3/Para llevar","additionalInfo/Opciones de servicio/4/Consumo en el lugar","additionalInfo/Opciones de servicio/4/Entrega el mismo día","additionalInfo/Opciones de servicio/5/Entrega el mismo día","additionalInfo/Pagos/0/Cheques","additionalInfo/Pagos/0/Pagos móviles mediante NFC","additionalInfo/Pagos/0/Solo dinero en efectivo","additionalInfo/Pagos/0/Tarjetas de crédito","additionalInfo/Pagos/0/Tarjetas de débito","additionalInfo/Pagos/1/Pagos móviles mediante NFC","additionalInfo/Pagos/1/Solo dinero en efectivo","additionalInfo/Pagos/1/Tarjetas de crédito","additionalInfo/Pagos/1/Tarjetas de débito","additionalInfo/Pagos/2/Tarjetas de crédito","additionalInfo/Pagos/2/Tarjetas de débito","additionalInfo/Pagos/3/Tarjetas de crédito","additionalInfo/Pagos/3/Tarjetas de débito","additionalInfo/Pagos/4/Tarjetas de crédito","additionalInfo/Planificación/0/Se requiere una cita","additionalInfo/Planificación/0/Visita rápida","additionalInfo/Público usual/0/Amigable con LGBTQ+","additionalInfo/Público usual/0/Grupos","additionalInfo/Público usual/1/Espacio seguro para personas transgénero","additionalInfo/Qué ofrece/0/Café","additionalInfo/Qué ofrece/0/Combustible diésel","additionalInfo/Qué ofrece/0/Comida","additionalInfo/Qué ofrece/0/Comida preparada","additionalInfo/Qué ofrece/0/Servicio de armado","additionalInfo/Qué ofrece/1/Gasolinera con servicio completo","additionalInfo/Qué ofrece/1/Intercambio de tanques de propano","additionalInfo/Qué ofrece/2/Intercambio de tanques de propano","additionalInfo/Qué ofrece/2/Lavadero de autos","additionalInfo/Qué ofrece/3/Lavadero de autos","additionalInfo/Reciclaje/0/Baterías","additionalInfo/Reciclaje/0/Dispositivos electrónicos","additionalInfo/Reciclaje/1/Bombillas","additionalInfo/Reciclaje/2/Dispositivos electrónicos","additionalInfo/Servicios/0/Minimercado","additionalInfo/Servicios/0/Sanitario","additionalInfo/Servicios/0/Sanitarios unisex","additionalInfo/Servicios/0/Wi-Fi","additionalInfo/Servicios/1/Sanitario","additionalInfo/Servicios/1/Sanitarios unisex","additionalInfo/Servicios/1/Tiene Wi-Fi gratis","additionalInfo/Servicios/1/Wi-Fi","additionalInfo/Servicios/2/Tiene Wi-Fi gratis","additionalOpeningHours/Horario de atención en línea/0/day","additionalOpeningHours/Horario de atención en línea/0/hours","additionalOpeningHours/Horario de atención en línea/1/day","additionalOpeningHours/Horario de atención en línea/1/hours","additionalOpeningHours/Horario de atención en línea/2/day","additionalOpeningHours/Horario de atención en línea/2/hours","additionalOpeningHours/Horario de atención en línea/3/day","additionalOpeningHours/Horario de atención en línea/3/hours","additionalOpeningHours/Horario de atención en línea/4/day","additionalOpeningHours/Horario de atención en línea/4/hours","additionalOpeningHours/Horario de atención en línea/5/day","additionalOpeningHours/Horario de atención en línea/5/hours","additionalOpeningHours/Horario de atención en línea/6/day","additionalOpeningHours/Horario de atención en línea/6/hours","additionalOpeningHours/Para llevar/0/day","additionalOpeningHours/Para llevar/0/hours","additionalOpeningHours/Para llevar/1/day","additionalOpeningHours/Para llevar/1/hours","additionalOpeningHours/Para llevar/2/day","additionalOpeningHours/Para llevar/2/hours","additionalOpeningHours/Para llevar/3/day","additionalOpeningHours/Para llevar/3/hours","additionalOpeningHours/Para llevar/4/day","additionalOpeningHours/Para llevar/4/hours","additionalOpeningHours/Para llevar/5/day","additionalOpeningHours/Para llevar/5/hours","additionalOpeningHours/Para llevar/6/day","additionalOpeningHours/Para llevar/6/hours","additionalOpeningHours/Retiro/0/day","additionalOpeningHours/Retiro/0/hours","additionalOpeningHours/Retiro/1/day","additionalOpeningHours/Retiro/1/hours","additionalOpeningHours/Retiro/2/day","additionalOpeningHours/Retiro/2/hours","additionalOpeningHours/Retiro/3/day","additionalOpeningHours/Retiro/3/hours","additionalOpeningHours/Retiro/4/day","additionalOpeningHours/Retiro/4/hours","additionalOpeningHours/Retiro/5/day","additionalOpeningHours/Retiro/5/hours","additionalOpeningHours/Retiro/6/day","additionalOpeningHours/Retiro/6/hours","address","categories/0","categories/1","categories/2","categories/3","categoryName","cid","city","claimThisBusiness","countryCode","description","fid","googleFoodUrl","imageUrl","imagesCount","isAdvertisement","kgmid","language","location/lat","location/lng","neighborhood","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","permanentlyClosed","phone","phoneUnformatted","placeId","postalCode","price","rank","reviewsCount","reviewsDistribution/fiveStar","reviewsDistribution/fourStar","reviewsDistribution/oneStar","reviewsDistribution/threeStar","reviewsDistribution/twoStar","scrapedAt","searchPageUrl","searchString","state","street","temporarilyClosed","title","totalScore","url","website"
,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B7203AFD, Aristóbulo del Valle 100-146, B7203AFD Rauch, Provincia de Buenos Aires, Argentina","Carnicería",,,,"Carnicería","10790387427677685740","Rauch","true","AR",,"0x95972760e385a145:0x95bf28320f91c7ec",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=z5-NKx7de8bydvzLncBgow&cb_client=search.gws-prod.gps&w=408&h=240&yaw=0.77918667&pitch=0&thumbfov=100","1","false","/g/11f6y4jprl","es-419","-36.774091","-59.0904994",,,,,,,,,,,,,,,,"false",,,"ChIJRaGF42Anl5UR7MeRDzIov5U","B7203",,"44","16","13","2","0","1","0","2025-05-29T00:49:00.437Z","https://www.google.com/maps/search/tienda/@-36.77475129999999,-59.09526552028742,17z?hl=es-419","tienda","Provincia de Buenos Aires","B7203AFD, Aristóbulo del Valle 100-146","false","El Salteño","4.8","https://www.google.com/maps/search/?api=1&query=El%20Salte%C3%B1o&query_place_id=ChIJRaGF42Anl5UR7MeRDzIov5U",
,,,,,,,,,,,,"true",,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B7203 Rauch, Provincia de Buenos Aires, Argentina","Tienda de alimentación",,,,"Tienda de alimentación","1680053215613589166","Rauch","true","AR",,"0x9597275ea2e7b4b7:0x1750bf7f906696ae",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=U3AB65UYOofHhdQmtHTvZw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=149.85896&pitch=0&thumbfov=100","1","false","/g/11lf02v7hy","es-419","-36.773032","-59.0990525",,,,,,,,,,,,,,,,"false",,,"ChIJt7Tnol4nl5URrpZmkH-_UBc",,,"45","0",,,,,,"2025-05-29T00:49:00.437Z","https://www.google.com/maps/search/tienda/@-36.77475129999999,-59.09526552028742,17z?hl=es-419","tienda","Provincia de Buenos Aires",,"false","Lo De Pini Autoservicio - Minimercado",,"https://www.google.com/maps/search/?api=1&query=Lo%20De%20Pini%20Autoservicio%20-%20Minimercado&query_place_id=ChIJt7Tnol4nl5URrpZmkH-_UBc",
,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,"true",,,,,,,,,,,,,,,,,,,"true",,,,,"true","true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"AQA, Cnel. Suárez 77, B7203 Rauch, Provincia de Buenos Aires, Argentina","Tienda de ropa",,,,"Tienda de ropa","17783402665899444064","Rauch","true","AR",,"0x9597276907b62199:0xf6cb56810eabc760",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5cBxTGgREGnCSItuYRRy4A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=70.60146&pitch=0&thumbfov=100","3","false","/g/11bbrmdy_8","es-419","-36.7764886","-59.089131",,,,,,,,,,,,,,,,"false","+54 2297 44-0609","+542297440609","ChIJmSG2B2knl5URYMerDoFWy_Y","B7203",,"46","0",,,,,,"2025-05-29T00:49:00.437Z","https://www.google.com/maps/search/tienda/@-36.77475129999999,-59.09526552028742,17z?hl=es-419","tienda","Provincia de Buenos Aires","AQA, Cnel. Suárez 77","false","In Situ",,"https://www.google.com/maps/search/?api=1&query=In%20Situ&query_place_id=ChIJmSG2B2knl5URYMerDoFWy_Y",
,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,"true",,,,,,,,,,,,,,,,,"true",,,,,,"true",,,"true","true",,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eduardo Rodríguez 455, B7203 Rauch, Provincia de Buenos Aires, Argentina","Tienda de ropa",,,,"Tienda de ropa","868330200350145203","Rauch","false","AR",,"0x959727e3fa1d7eef:0xc0cedb7739d3ab3",,"https://lh3.googleusercontent.com/p/AF1QipMSQJxOdo0-jrXgQJHFHvr9Dxd650BTNs65Iczb=w426-h240-k-no","23","false","/g/11lld478z0","es-419","-36.7761875","-59.1009302",,"miércoles","3:30 to 8 PM","jueves","4 to 8 PM","viernes","4 to 8 PM","sábado","4 to 8 PM","domingo","Cerrado","lunes","Cerrado","martes","Cerrado","false","+54 249 402-8802","+542494028802","ChIJ734d-uMnl5URszqdc7ftDAw","B7203",,"48","7","7","0","0","0","0","2025-05-29T00:49:00.438Z","https://www.google.com/maps/search/tienda/@-36.77475129999999,-59.09526552028742,17z?hl=es-419","tienda","Provincia de Buenos Aires","Eduardo Rodríguez 455","false","""Las Canarias""","5","https://www.google.com/maps/search/?api=1&query=%22Las%20Canarias%22&query_place_id=ChIJ734d-uMnl5URszqdc7ftDAw",
,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,"true",,,,,,,,,,,,,,,,,,,,"true",,,"true",,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Av. San Martín 583, B7203ACA, B7203 Rauch, Provincia de Buenos Aires, Argentina","Tienda de regalos",,,,"Tienda de regalos","15789105579357882941","Rauch","true","AR",,"0x959727da4f9f4861:0xdb1e2bdec2c3ca3d",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-6MdycHNApGzKnJtFIh2TQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=312.96707&pitch=0&thumbfov=100","1","false","/g/11fx091g8_","es-419","-36.7751681","-59.0895182",,,,,,,,,,,,,,,,"false",,,"ChIJYUifT9onl5URPcrDwt4rHts","B7203",,"49","0",,,,,,"2025-05-29T00:49:00.438Z","https://www.google.com/maps/search/tienda/@-36.77475129999999,-59.09526552028742,17z?hl=es-419","tienda","Provincia de Buenos Aires","Av. San Martín 583, B7203ACA","false","María Antonieta Regalos",,"https://www.google.com/maps/search/?api=1&query=Mar%C3%ADa%20Antonieta%20Regalos&query_place_id=ChIJYUifT9onl5URPcrDwt4rHts",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Av. San Martín 428, B7203BPR Rauch, Provincia de Buenos Aires, Argentina","Tienda de ropa",,,,"Tienda de ropa","10970196008085755015","Rauch","true","AR",,"0x959727685bd2cca1:0x983df725925c1487",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PeqfXPhew_LAG4an_9kZ1A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=141.1252&pitch=0&thumbfov=100","1","false","/g/11x2pgznzr","es-419","-36.7766036","-59.0905973",,,,,,,,,,,,,,,,"false",,,"ChIJoczSW2gnl5URhxRckiX3PZg","B7203",,"50","0",,,,,,"2025-05-29T00:49:00.438Z","https://www.google.com/maps/search/tienda/@-36.77475129999999,-59.09526552028742,17z?hl=es-419","tienda","Provincia de Buenos Aires","Av. San Martín 428","false","New Life",,"https://www.google.com/maps/search/?api=1&query=New%20Life&query_place_id=ChIJoczSW2gnl5URhxRckiX3PZg",
,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B7203 Rauch, Provincia de Buenos Aires, Argentina","Tienda de alimentación",,,,"Tienda de alimentación","14033262684162446230","Rauch","true","AR",,"0x95972743251cebd3:0xc2c02a0f513f5396",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tZTe6kKKZ9FIXlLvTcdmuQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=148.82542&pitch=0&thumbfov=100","1","false","/g/11x07zjw04","es-419","-36.7717934","-59.0918148",,,,,,,,,,,,,,,,"false",,,"ChIJ0-scJUMnl5URllM_UQ8qwMI",,,"51","0",,,,,,"2025-05-29T00:49:00.438Z","https://www.google.com/maps/search/tienda/@-36.77475129999999,-59.09526552028742,17z?hl=es-419","tienda","Provincia de Buenos Aires",,"false","MINIMERCADO MIGUEL",,"https://www.google.com/maps/search/?api=1&query=MINIMERCADO%20MIGUEL&query_place_id=ChIJ0-scJUMnl5URllM_UQ8qwMI",
,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,"true",,"true",,,,,,,,,,,,,,,"true",,,,,"true","true",,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Garralda 443, B7203BPD Rauch, Provincia de Buenos Aires, Argentina","Tienda de ropa de deportes","Tienda de ropa","Tienda de deportes",,"Tienda de ropa de deportes","2995254251897548430","Rauch","false","AR",,"0x959727dcd96a67e9:0x299147df6054ee8e",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4noCQBJaGiOLQn3ZXGlcaj5JxzN26mytZ65fll7Qmt0_I9PWe2o0dPpY5sE5VDTPuH_vxr3BTleRR887rizVUwuiAzF15rcEanRDlPQc3tScGMjxTWzPcxL7iw1pmTok-sux4YfKWQ=w408-h725-k-no","11","false","/g/11hdg0y_zy","es-419","-36.7752447","-59.0919673",,"miércoles","5 to 9 PM","jueves","5 to 9 PM","viernes","5 to 9 PM","sábado","9:30 AM to 12 PM, 5 to 9 PM","domingo","Cerrado","lunes","5 to 9 PM","martes","5 to 9 PM","false",,,"ChIJ6Wdq2dwnl5URju5UYN9HkSk","B7203",,"52","8","7","0","1","0","0","2025-05-29T00:49:00.438Z","https://www.google.com/maps/search/tienda/@-36.77475129999999,-59.09526552028742,17z?hl=es-419","tienda","Provincia de Buenos Aires","Garralda 443","false","Tiempo Libre","4.5","https://www.google.com/maps/search/?api=1&query=Tiempo%20Libre&query_place_id=ChIJ6Wdq2dwnl5URju5UYN9HkSk",
,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,"true",,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bolívar 6, B7203AKD Rauch, Provincia de Buenos Aires, Argentina","Tienda de ropa",,,,"Tienda de ropa","11517521103076662394","Rauch","true","AR",,"0x95972777ae32f7a5:0x9fd6746bb9f31c7a",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Fmip-yVbaH6W2yZ0WZ2f-g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=244.47545&pitch=0&thumbfov=100","1","false","/g/11gnpq6rj7","es-419","-36.7754361","-59.0890733",,"miércoles","10 AM to 12:30 PM, 5:30 to 9 PM","jueves","10 AM to 12:30 PM, 5:30 to 9 PM","viernes","10 AM to 12:30 PM, 5:30 to 9 PM","sábado","10 AM to 12:30 PM, 5:30 to 9 PM","domingo","Cerrado","lunes","10 AM to 12:30 PM, 5:30 to 9 PM","martes","10 AM to 12:30 PM, 5:30 to 9 PM","false",,,"ChIJpfcyrncnl5URehzzuWt01p8","B7203",,"53","2","1","1","0","0","0","2025-05-29T00:49:00.438Z","https://www.google.com/maps/search/tienda/@-36.77475129999999,-59.09526552028742,17z?hl=es-419","tienda","Provincia de Buenos Aires","Bolívar 6","false","Yo Lo Vi Primero","4.5","https://www.google.com/maps/search/?api=1&query=Yo%20Lo%20Vi%20Primero&query_place_id=ChIJpfcyrncnl5URehzzuWt01p8","https://www.instagram.com/yoloviprimero_?igsh=MXRueDUzMTgwMHp3bw%3D%3D&utm_source=qr"
,,,,,,,,,,,,"true",,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B7203 Rauch, Provincia de Buenos Aires, Argentina","Tienda de alimentación",,,,"Tienda de alimentación","11361073495211495094","Rauch","true","AR",,"0x95972767c86b8f5f:0x9daaa4267d2fceb6",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7qznppOxBqAPXDnxtaC0aQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=149.40356&pitch=0&thumbfov=100","1","false","/g/11w58zfbkw","es-419","-36.7772574","-59.0940271",,,,,,,,,,,,,,,,"false",,,"ChIJX49ryGcnl5URts4vfSakqp0",,,"54","0",,,,,,"2025-05-29T00:49:00.438Z","https://www.google.com/maps/search/tienda/@-36.77475129999999,-59.09526552028742,17z?hl=es-419","tienda","Provincia de Buenos Aires",,"false","Sil & D Frutas Verduras",,"https://www.google.com/maps/search/?api=1&query=Sil%20%26%20D%20Frutas%20Verduras&query_place_id=ChIJX49ryGcnl5URts4vfSakqp0",
,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"AQA, Cnel. Suárez 35 Sur, B7203 Rauch, Provincia de Buenos Aires, Argentina","Tienda de ropa",,,,"Tienda de ropa","17054603496909228283","Rauch","true","AR",,"0x95972769acee40dd:0xecae1f857268c8fb",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WipglpIXD5E1n-uPoAAk9g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=53.734184&pitch=0&thumbfov=100","1","false","/g/11bbrmng5z","es-419","-36.7760996","-59.089624",,,,,,,,,,,,,,,,"false","+54 2297 44-0511","+542297440511","ChIJ3UDurGknl5UR-8hocoUfruw","B7203",,"55","2","2","0","0","0","0","2025-05-29T00:49:00.438Z","https://www.google.com/maps/search/tienda/@-36.77475129999999,-59.09526552028742,17z?hl=es-419","tienda","Provincia de Buenos Aires","AQA, Cnel. Suárez 35 Sur","false","Tiza Jeans","5","https://www.google.com/maps/search/?api=1&query=Tiza%20Jeans&query_place_id=ChIJ3UDurGknl5UR-8hocoUfruw",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Alberti 120, B7203 Rauch, Provincia de Buenos Aires, Argentina","Tienda de ropa",,,,"Tienda de ropa","15319684681419932340","Rauch","true","AR",,"0x959727691f884b1f:0xd49a740cf30742b4",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=joe3CN19WQ489uTxntOYrA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=231.27626&pitch=0&thumbfov=100","1","false","/g/11x2pmhnk2","es-419","-36.7777983","-59.0897241",,,,,,,,,,,,,,,,"false",,,"ChIJH0uIH2knl5URtEIH8wx0mtQ","B7203",,"56","0",,,,,,"2025-05-29T00:49:00.438Z","https://www.google.com/maps/search/tienda/@-36.77475129999999,-59.09526552028742,17z?hl=es-419","tienda","Provincia de Buenos Aires","Alberti 120","false","ATREVIDAS",,"https://www.google.com/maps/search/?api=1&query=ATREVIDAS&query_place_id=ChIJH0uIH2knl5URtEIH8wx0mtQ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cnel. Suárez 54, B7203 Rauch, Provincia de Buenos Aires, Argentina","Tienda de ropa",,,,"Tienda de ropa","18438112903182698842","Rauch","true","AR",,"0x95972769ab0e5c15:0xffe155ff02c0495a",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vDLhdoVMqoMrG3OylU0igQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=209.23857&pitch=0&thumbfov=100","1","false","/g/11x07_3gl2","es-419","-36.7763534","-59.0897475",,,,,,,,,,,,,,,,"false",,,"ChIJFVwOq2knl5URWknAAv9V4f8","B7203",,"57","0",,,,,,"2025-05-29T00:49:00.438Z","https://www.google.com/maps/search/tienda/@-36.77475129999999,-59.09526552028742,17z?hl=es-419","tienda","Provincia de Buenos Aires","Cnel. Suárez 54","false","LINA LAN",,"https://www.google.com/maps/search/?api=1&query=LINA%20LAN&query_place_id=ChIJFVwOq2knl5URWknAAv9V4f8",
,,,,,,,,,,,,"true",,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Av. San Martín 574, B7203BPS Rauch, Provincia de Buenos Aires, Argentina","Tienda de alimentos naturales",,,,"Tienda de alimentos naturales","9170789547323713074","Rauch","true","AR",,"0x9597270013f9dc41:0x7f4530811e186632",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZA0C4HnrYyJpHrgAYqPNPw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=140.73701&pitch=0&thumbfov=100","1","false","/g/11wm_zkcsy","es-419","-36.7755003","-59.0892895",,,,,,,,,,,,,,,,"false",,,"ChIJQdz5EwAnl5URMmYYHoEwRX8","B7203BPS",,"58","0",,,,,,"2025-05-29T00:49:00.438Z","https://www.google.com/maps/search/tienda/@-36.77475129999999,-59.09526552028742,17z?hl=es-419","tienda","Provincia de Buenos Aires","Av. San Martín 574","false","Mercadito Natural",,"https://www.google.com/maps/search/?api=1&query=Mercadito%20Natural&query_place_id=ChIJQdz5EwAnl5URMmYYHoEwRX8",
,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Av. Pres. Juan Domingo Perón, B7203BIP Rauch, Provincia de Buenos Aires, Argentina","Tienda de alimentación",,,,"Tienda de alimentación","14323446984869148600","Rauch","true","AR",,"0x95972742e38650e5:0xc6c71b24d443f7b8",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OZPvM_Ix_c9g83kwrGSdYw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=20.799625&pitch=0&thumbfov=100","1","false","/g/11x07_htq_","es-419","-36.7722847","-59.0907585",,,,,,,,,,,,,,,,"false",,,"ChIJ5VCG40Inl5URuPdD1CQbx8Y","B7203",,"59","0",,,,,,"2025-05-29T00:49:00.438Z","https://www.google.com/maps/search/tienda/@-36.77475129999999,-59.09526552028742,17z?hl=es-419","tienda","Provincia de Buenos Aires","Av. Pres. Juan Domingo Perón","false","Frutas Don Jorge",,"https://www.google.com/maps/search/?api=1&query=Frutas%20Don%20Jorge&query_place_id=ChIJ5VCG40Inl5URuPdD1CQbx8Y",
,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,"true",,,,,,,,,,,,,,,,,,,"true",,,,,"true","true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Av. San Martín 341, B7203 Rauch, Provincia de Buenos Aires, Argentina","Tienda de ropa",,,,"Tienda de ropa","3273548365502270765","Rauch","true","AR",,"0x95972768618ded3d:0x2d6dfae4f8d2cd2d",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3hZdJwzUq_nD9Cq68AoExQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=318.82248&pitch=0&thumbfov=100","1","false","/g/11bbrh50v7","es-419","-36.7768972","-59.0917087",,,,,,,,,,,,,,,,"false","+54 2297 44-3696","+542297443696","ChIJPe2NYWgnl5URLc3S-OT6bS0","B7203",,"61","0",,,,,,"2025-05-29T00:49:01.412Z","https://www.google.com/maps/search/tienda/@-36.77475129999999,-59.09526552028742,17z?hl=es-419","tienda","Provincia de Buenos Aires","Av. San Martín 341","false","Perfumeria Santa Rosa",,"https://www.google.com/maps/search/?api=1&query=Perfumeria%20Santa%20Rosa&query_place_id=ChIJPe2NYWgnl5URLc3S-OT6bS0",
