"additionalInfo/Accesibilidad/0/Entrada accesible para personas en silla de ruedas","additionalInfo/Accesibilidad/0/Espacio accesible para personas en silla de ruedas","additionalInfo/Accesibilidad/0/Estacionamiento accesible para personas en silla de ruedas","additionalInfo/Accesibilidad/1/Estacionamiento accesible para personas en silla de ruedas","additionalInfo/Accesibilidad/1/Sanitarios accesibles para personas en silla de ruedas","additionalInfo/Ambiente/0/A la moda","additionalInfo/Ambiente/1/Agradable","additionalInfo/Ambiente/2/Informal","additionalInfo/Ambiente/3/Relajado","additionalInfo/Aspectos destacados/0/Buenos productos frescos","additionalInfo/Aspectos destacados/0/Deliciosos postres","additionalInfo/Aspectos destacados/0/Muy buena selección de cervezas","additionalInfo/Aspectos destacados/1/Deportes","additionalInfo/Estacionamiento/0/Estacionamiento gratuito en la calle","additionalInfo/Información proporcionada por la empresa/0/Se identifica como mujer empresaria","additionalInfo/Menores/0/Ideal para ir con niños","additionalInfo/Menores/1/Tiene cambiadores de pañales","additionalInfo/Opciones de servicio/0/Asientos al aire libre","additionalInfo/Opciones de servicio/0/Citas en línea","additionalInfo/Opciones de servicio/0/Compras en tienda","additionalInfo/Opciones de servicio/0/Entrega a domicilio","additionalInfo/Opciones de servicio/0/Retiros en la puerta","additionalInfo/Opciones de servicio/0/Servicios en el lugar","additionalInfo/Opciones de servicio/1/Citas en línea","additionalInfo/Opciones de servicio/1/Entrega a domicilio","additionalInfo/Opciones de servicio/1/Entrega el mismo día","additionalInfo/Opciones de servicio/1/Entrega sin contacto","additionalInfo/Opciones de servicio/1/Retiro en tienda","additionalInfo/Opciones de servicio/1/Retiros en la puerta","additionalInfo/Opciones de servicio/1/Servicios en el lugar","additionalInfo/Opciones de servicio/2/Compras en tienda","additionalInfo/Opciones de servicio/2/Entrega a domicilio","additionalInfo/Opciones de servicio/2/Entrega el mismo día","additionalInfo/Opciones de servicio/2/Retiro en tienda","additionalInfo/Opciones de servicio/2/Servicios en el lugar","additionalInfo/Opciones de servicio/3/Compras en tienda","additionalInfo/Opciones de servicio/3/Entrega el mismo día","additionalInfo/Opciones de servicio/3/Para llevar","additionalInfo/Opciones de servicio/3/Retiro en tienda","additionalInfo/Opciones de servicio/3/Servicios en el lugar","additionalInfo/Opciones de servicio/4/Compras en tienda","additionalInfo/Opciones de servicio/4/Consumo en el lugar","additionalInfo/Opciones de servicio/4/Entrega el mismo día","additionalInfo/Opciones de servicio/4/Para llevar","additionalInfo/Opciones de servicio/5/Consumo en el lugar","additionalInfo/Opciones de servicio/5/Servicios en el lugar","additionalInfo/Opciones de servicio/6/Entrega el mismo día","additionalInfo/Opciones del local/0/Cena","additionalInfo/Opciones del local/0/Espacio con asientos","additionalInfo/Opciones del local/1/Servicio en el mostrador","additionalInfo/Opciones del local/2/Postres","additionalInfo/Opciones del local/3/Espacio con asientos","additionalInfo/Pagos/0/Cheques","additionalInfo/Pagos/0/Pagos móviles mediante NFC","additionalInfo/Pagos/0/Tarjetas de crédito","additionalInfo/Pagos/0/Tarjetas de débito","additionalInfo/Pagos/1/Tarjetas de crédito","additionalInfo/Pagos/1/Tarjetas de débito","additionalInfo/Pagos/2/Tarjetas de crédito","additionalInfo/Pagos/2/Tarjetas de débito","additionalInfo/Pagos/3/Tarjetas de crédito","additionalInfo/Planificación/0/Se aceptan reservas","additionalInfo/Planificación/0/Se requiere una cita","additionalInfo/Planificación/0/Visita rápida","additionalInfo/Planificación/1/Visita rápida","additionalInfo/Popular por/0/Cena","additionalInfo/Popular por/1/Cena en solitario","additionalInfo/Público usual/0/Amigable con LGBTQ+","additionalInfo/Público usual/0/Grupos","additionalInfo/Público usual/1/Espacio seguro para personas transgénero","additionalInfo/Público usual/1/Recomendable para ir en familia","additionalInfo/Público usual/2/Turistas","additionalInfo/Qué ofrece/0/Alcohol","additionalInfo/Qué ofrece/0/Servicio de armado","additionalInfo/Qué ofrece/1/Aperitivos","additionalInfo/Qué ofrece/1/Cerveza","additionalInfo/Qué ofrece/2/Bocadillos","additionalInfo/Qué ofrece/2/Cócteles","additionalInfo/Qué ofrece/3/Cerveza","additionalInfo/Qué ofrece/3/Comida","additionalInfo/Qué ofrece/4/Comida en el bar","additionalInfo/Qué ofrece/4/Vino","additionalInfo/Servicios/0/Sanitario","additionalInfo/Servicios/0/Sanitarios unisex","additionalInfo/Servicios/0/Wi-Fi","additionalInfo/Servicios/1/Sanitarios unisex","additionalInfo/Servicios/1/Tiene Wi-Fi gratis","additionalInfo/Servicios/1/Tiene bar","additionalInfo/Servicios/2/Wi-Fi","additionalInfo/Servicios/3/Tiene Wi-Fi gratis","additionalOpeningHours/Horario de atención en línea/0/day","additionalOpeningHours/Horario de atención en línea/0/hours","additionalOpeningHours/Horario de atención en línea/1/day","additionalOpeningHours/Horario de atención en línea/1/hours","additionalOpeningHours/Horario de atención en línea/2/day","additionalOpeningHours/Horario de atención en línea/2/hours","additionalOpeningHours/Horario de atención en línea/3/day","additionalOpeningHours/Horario de atención en línea/3/hours","additionalOpeningHours/Horario de atención en línea/4/day","additionalOpeningHours/Horario de atención en línea/4/hours","additionalOpeningHours/Horario de atención en línea/5/day","additionalOpeningHours/Horario de atención en línea/5/hours","additionalOpeningHours/Horario de atención en línea/6/day","additionalOpeningHours/Horario de atención en línea/6/hours","address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","categoryName","cid","city","claimThisBusiness","countryCode","domain","emails/0","emails/1","emails/2","facebooks/0","fid","googleFoodUrl","imageUrl","imagesCount","instagrams/0","isAdvertisement","kgmid","language","leadsEnrichment","linkedIns/0","location/lat","location/lng","neighborhood","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","permanentlyClosed","phone","phoneUnformatted","phones/0","phonesUncertain/0","phonesUncertain/1","phonesUncertain/2","phonesUncertain/3","phonesUncertain/4","phonesUncertain/5","phonesUncertain/6","phonesUncertain/7","phonesUncertain/8","phonesUncertain/9","phonesUncertain/10","phonesUncertain/11","phonesUncertain/12","phonesUncertain/13","phonesUncertain/14","phonesUncertain/15","phonesUncertain/16","phonesUncertain/17","phonesUncertain/18","phonesUncertain/19","phonesUncertain/20","phonesUncertain/21","phonesUncertain/22","phonesUncertain/23","phonesUncertain/24","phonesUncertain/25","phonesUncertain/26","phonesUncertain/27","phonesUncertain/28","phonesUncertain/29","phonesUncertain/30","phonesUncertain/31","phonesUncertain/32","phonesUncertain/33","phonesUncertain/34","phonesUncertain/35","phonesUncertain/36","phonesUncertain/37","phonesUncertain/38","phonesUncertain/39","phonesUncertain/40","phonesUncertain/41","phonesUncertain/42","phonesUncertain/43","phonesUncertain/44","phonesUncertain/45","phonesUncertain/46","phonesUncertain/47","phonesUncertain/48","phonesUncertain/49","phonesUncertain/50","phonesUncertain/51","phonesUncertain/52","phonesUncertain/53","phonesUncertain/54","phonesUncertain/55","phonesUncertain/56","phonesUncertain/57","phonesUncertain/58","phonesUncertain/59","phonesUncertain/60","phonesUncertain/61","phonesUncertain/62","phonesUncertain/63","placeId","postalCode","price","rank","reviews","reviewsCount","reviewsDistribution/fiveStar","reviewsDistribution/fourStar","reviewsDistribution/oneStar","reviewsDistribution/threeStar","reviewsDistribution/twoStar","scrapedAt","searchPageUrl","searchString","state","street","temporarilyClosed","tiktoks/0","title","totalScore","twitters/0","url","website","youtubes/0"
,,,,,"true","true","true","true",,"true",,"true",,,"true","true","true",,,,,,,,,,,"true",,,,,,"true",,,"true",,,,"true",,,,,,"true",,"true","true","true",,,"true",,,"true",,,,"true",,,,"true","true",,"true",,"true","true","true",,"true",,"true",,"true",,,"true","true",,,,,"true","true","true",,,,,,,,,,,,,,,"Pinto 890, B7000GHR Tandil, Provincia de Buenos Aires, Argentina","Pizzería",,,,,,,,,,"Pizzería","2829545759530924321","Tandil","false","AR","instagram.com",,,,,"0x95911f00715f9939:0x274490e0708db921",,"https://lh3.googleusercontent.com/p/AF1QipNIJ3kiIwUI1fRdXSeAcLANoNKSt3-BvyCo4Gxi=w408-h725-k-no","95",,"false","/g/11ln_j_0gk","es-419",,,"-37.3258321","-59.131797",,"miércoles","8 PM to 12 AM","jueves","8 PM to 12 AM","viernes","8 PM to 12 AM","sábado","8 PM to 12 AM","domingo","8 PM to 12 AM","lunes","8 PM to 12 AM","martes","8 PM to 12 AM","false","+54 249 460-2113","+542494602113",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJOZlfcQAfkZURIbmNcOCQRCc","B7000","Más de $20,000","10",,"110",,,,,,"2025-05-28T23:43:27.840Z","https://www.google.com/maps/search/ventas/@-37.3286205,-59.117993654290494,16z?hl=es-419","ventas","Provincia de Buenos Aires","Pinto 890","false",,"La Sirena Pizzeria","4",,"https://www.google.com/maps/search/?api=1&query=La%20Sirena%20Pizzeria&query_place_id=ChIJOZlfcQAfkZURIbmNcOCQRCc","http://www.instagram.com/lasirenadetandil",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"San Martín N° 954, B7000 Tandil, Provincia de Buenos Aires, Argentina","Agencia inmobiliaria","Urbanización","Consultor inmobiliario",,,,,,,,"Agencia inmobiliaria","443009661013398528","Tandil","false","AR","inmobiliariaalw.com","inmobiliariaalewaerts@gmail.com","info@inmobiliariaalw.com",,"https://www.facebook.com/InmobiliariaAlewaerts","0x95911f96cbcc50a5:0x625e2f084c51400",,"https://lh3.googleusercontent.com/p/AF1QipPz-WNYFnQ9k6pf7ZoGgTEzfMJ5Ff86yx5HpgIR=w408-h408-k-no","33","https://www.instagram.com/inmobiliaria.alewaerts/","false","/g/11c3k4_tjf","es-419",,,"-37.324075","-59.130005",,"miércoles","8 AM to 4 PM","jueves","8 AM to 4 PM","viernes","8 AM to 4 PM","sábado","Cerrado","domingo","Cerrado","lunes","8 AM to 4 PM","martes","8 AM to 4 PM","false","+54 249 444-8925","+542494448925",,"784668902232751","9631801609","0249-154466","0249-444892","2774787209",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJpVDMy5YfkZURABTFhPDiJQY","B7000",,"19",,"64",,,,,,"2025-05-28T23:43:27.841Z","https://www.google.com/maps/search/ventas/@-37.3286205,-59.117993654290494,16z?hl=es-419","ventas","Provincia de Buenos Aires","San Martín N° 954","false",,"Inmobiliaria Alewaerts","4.4",,"https://www.google.com/maps/search/?api=1&query=Inmobiliaria%20Alewaerts&query_place_id=ChIJpVDMy5YfkZURABTFhPDiJQY","http://www.inmobiliariaalw.com/",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B7000 Tandil, Provincia de Buenos Aires, Argentina","Urbanización",,,,,,,,,,"Urbanización","2607369779388322603","Tandil","true","AR",,,,,,"0x95911fa46ebc07d7:0x242f3cfffa87932b",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrEdFLK6Kg8S284UbDo20HDXCVs7qbArEt9h8y6OhKgweot-_vCYt8TCh4Ru5kUL9pJrCB5RY_LbcflEGAscQ8FV_-qMImKN_-WWRgpm54L9MAom-ezZzRQUbDwgqXk2HCCmyzOJg=w408-h306-k-no","3",,"false","/g/11hbtc4ylr","es-419",,,"-37.339559","-59.1425045",,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJ1we8bqQfkZURK5OH-v88LyQ",,,"4",,"0",,,,,,"2025-05-28T23:43:44.674Z","https://www.google.com/maps/search/ventas/@-37.34229836320196,-59.13521070000001,16z?hl=es-419","ventas","Provincia de Buenos Aires",,"false",,"Terrenos en venta",,,"https://www.google.com/maps/search/?api=1&query=Terrenos%20en%20venta&query_place_id=ChIJ1we8bqQfkZURK5OH-v88LyQ",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lobería 954, B7000 Tandil, Provincia de Buenos Aires, Argentina","Agencia inmobiliaria",,,,,,,,,,"Agencia inmobiliaria","3162179580909986928","Tandil","false","AR",,,,,,"0x95911feb2646318d:0x2be251932c222470",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GeEn_rjz72SYH0D4T2jSzw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=335.69894&pitch=0&thumbfov=100","1",,"false","/g/11rvf_z1nb","es-419",,,"-37.3374312","-59.1237873",,"miércoles","9 AM to 7 PM","jueves","9 AM to 7 PM","viernes","9 AM to 7 PM","sábado","9 AM to 12 PM","domingo","Cerrado","lunes","9 AM to 7 PM","martes","9 AM to 7 PM","false","+54 249 462-9655","+542494629655",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJjTFGJusfkZURcCQiLJNR4is","B7000",,"21",,"0",,,,,,"2025-05-28T23:43:45.227Z","https://www.google.com/maps/search/ventas/@-37.34229836320196,-59.13521070000001,16z?hl=es-419","ventas","Provincia de Buenos Aires","Lobería 954","false",,"Inmobiliaria Dámaso propiedades",,,"https://www.google.com/maps/search/?api=1&query=Inmobiliaria%20D%C3%A1maso%20propiedades&query_place_id=ChIJjTFGJusfkZURcCQiLJNR4is",,
,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Alberdi 832, B7000 Tandil, Provincia de Buenos Aires, Argentina","Agencia inmobiliaria",,,,,,,,,,"Agencia inmobiliaria","7500864411728915596","Tandil","false","AR",,,,,,"0x95911fdf80ae11e3:0x68186c70f178ac8c",,"https://lh3.googleusercontent.com/p/AF1QipPu8WWWYSd_UEYU7YTlRfMf6AMhJcKjKCS7pUNZ=w408-h306-k-no","7",,"false","/g/11k5dxz7z6","es-419",,,"-37.3262637","-59.1453769",,"miércoles","8 AM to 4 PM","jueves","8 AM to 4 PM","viernes","8 AM to 4 PM","sábado","Cerrado","domingo","Cerrado","lunes","8 AM to 4 PM","martes","8 AM to 4 PM","false","+54 249 432-1062","+542494321062",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJ4xGugN8fkZURjKx48XBsGGg","B7000",,"9",,"6",,,,,,"2025-05-28T23:43:46.275Z","https://www.google.com/maps/search/ventas/@-37.3286205,-59.18686183712855,16z?hl=es-419","ventas","Provincia de Buenos Aires","Alberdi 832","false",,"Inmobiliaria Leonardi David","5",,"https://www.google.com/maps/search/?api=1&query=Inmobiliaria%20Leonardi%20David&query_place_id=ChIJ4xGugN8fkZURjKx48XBsGGg",,
,"true",,,"false",,,,,,,,,,,,,,,,,"true",,,"true",,,,,,,,,"true",,"true",,,,,,,"true",,,,,,,,,,,"true",,,"true",,,"true","true",,"true",,"true",,,"true",,"true",,,,,,,,,,,,,,"true",,,,,,,"miércoles","9 a.m.–9 p.m.","jueves","9 a.m.–9 p.m.","viernes","9 a.m.–9 p.m.","sábado","9 a.m.–9 p.m.","domingo","9 a.m.–9 p.m.","lunes","9 a.m.–9 p.m.","martes","9 a.m.–9 p.m.","Local de Ventas, Dr. Saavedra Lamas 365, B7000 Tandil, Provincia de Buenos Aires, Argentina","Tienda de deportes al aire libre","Agencia de excursiones en canoa y kayak",,,,,,,,,"Tienda de deportes al aire libre","3554739991482166277","Tandil","false","AR","ctkayaks.com","contactos@ctkayaks.com","info@maquinstore.com.ar",,"https://www.facebook.com/CTkayaks","0x95911fb58082fa9d:0x3154f9303d2b6c05",,"https://lh3.googleusercontent.com/p/AF1QipM2w1KBWWCDEe7lzP3a_MpsbkbGm0WA6k0gYP1q=w408-h541-k-no","71","https://www.instagram.com/canotaje_tandil","false","/g/11btwmks1p","es-419",,,"-37.3519483","-59.132004",,"miércoles","9 AM to 5 PM","jueves","2 to 6 PM","viernes","2 to 6 PM","sábado","10 AM to 1 PM","domingo","Cerrado","lunes","10 AM to 1 PM","martes","4 to 7:30 PM","false","+54 249 433-0543","+542494330543",,"597.999005","650.000006","64.999006","155.000001","198.000001","128.000001","160.000001","34.990003","98.499009","380.000003","450.000004","63.890006","86.399008","120.000001","724.499007","810.000008","83.900008","2494330543","110.000001","47.899004","39.000003","49.000004","624.000006","710.000007","78.990007","98.990009","28.990002","63.999006","188.900001","210.000002","99.899009","158.999001","185.000001","67.299006","41.999004","449.000004","38.990003","39.800003","45.000004","230.999002","983.990009","249 433 0543","0249 154 47 7609","2494 33 0543","119.000001","108.000001","12.000001","52.000005","19.000001","98.999009","72.000007","150.000001","21.990002","105.000001","140.000001","350.000003","123.000001","298.000002","18.000001","42.199004","749.000007","21.999002","44.000004","249 4330543","ChIJnfqCgLUfkZURBWwrPTD5VDE","B7000",,"21",,"48","39","8","0","1","0","2025-05-28T23:43:43.756Z","https://www.google.com/maps/search/ventas/@-37.355976226403925,-59.117993654290494,16z?hl=es-419","ventas","Provincia de Buenos Aires","Local de Ventas, Dr. Saavedra Lamas 365","false",,"CTkayaks Tienda &Turismo","4.8","https://twitter.com/canotajetandil","https://www.google.com/maps/search/?api=1&query=CTkayaks%20Tienda%20%26Turismo&query_place_id=ChIJnfqCgLUfkZURBWwrPTD5VDE","http://ctkayaks.com/",
,,,,,,,,,,,,,,,,,,,,"true",,,,,,,"true",,,,,"true",,,,,,,,,,,,,,,,,,,,"true",,,,"true",,,"true","true",,,"true",,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Belgrano 684, B7000 Tandil, Provincia de Buenos Aires, Argentina","Tienda de artículos para el hogar",,,,,,,,,,"Tienda de artículos para el hogar","6389375195898037796","Tandil","false","AR","naldo.com.ar","info@naldo.com.ar",,,"https://www.facebook.com/naldodigital","0x95911f968da09a97:0x58ab9ee36831c624",,"https://lh3.googleusercontent.com/gps-proxy/ALd4DhHPfZZ3aMJbFdW-p-wzx8ATDueClACBuNMRlLTk26g9GZBc7Axr9UmvZMedovwGqDmq5W67AbsUOEjhrfUfkwk9CVvyRgX99EsNk_KcS-tj8cFhCksTXuoQMJK_aR3jR21Z_nj7XooPFiU0-scDKkgYP1eLXYIs9_jo5utFQRhpsmJm6GYLRrg53hwfRw1EJrnxY-0=w408-h306-k-no","18","https://www.instagram.com/naldo_digital/","false","/g/1tdx59dj","es-419",,"https://www.linkedin.com/company/naldolombardisa/","-37.3284011","-59.1340925",,"miércoles","8:30 AM to 12:30 PM, 4 to 8 PM","jueves","8:30 AM to 12:30 PM, 4 to 8 PM","viernes","8:30 AM to 12:30 PM, 4 to 8 PM","sábado","8:30 AM to 12:30 PM, 4 to 8 PM","domingo","Cerrado","lunes","8:30 AM to 12:30 PM, 4 to 8 PM","martes","8:30 AM to 12:30 PM, 4 to 8 PM","false","+54 249 444-3999","+542494443999",,"0810 222 6253","28.000.000","0810-222-6253",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJl5qgjZYfkZURJMYxaOOeq1g","B7000",,"15",,"545",,,,,,"2025-05-28T23:43:27.841Z","https://www.google.com/maps/search/ventas/@-37.3286205,-59.117993654290494,16z?hl=es-419","ventas","Provincia de Buenos Aires","Belgrano 684","false","https://www.tiktok.com/@naldo_digital","Naldo - Tandil","4.2","https://twitter.com/Naldodigital","https://www.google.com/maps/search/?api=1&query=Naldo%20-%20Tandil&query_place_id=ChIJl5qgjZYfkZURJMYxaOOeq1g","http://www.naldo.com.ar/",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lavalle 322, B7000 Tandil, Provincia de Buenos Aires, Argentina","Fábrica",,,,,,,,,,"Fábrica","14455911509581110273","Tandil","false","AR",,,,,,"0x9591203288356f35:0xc89db6ed61101c01",,"https://lh3.googleusercontent.com/p/AF1QipO6kCjUUdnau6Kc3LdP1UwyfxkwNYta9ybjHBLB=w408-h428-k-no","9",,"false","/g/1pty6z7rc","es-419",,,"-37.3051879","-59.1473936",,"miércoles","8 AM to 12 PM, 1 to 5 PM","jueves","8 AM to 12 PM, 1 to 5 PM","viernes","8 AM to 12 PM, 1 to 4:15 PM","sábado","Cerrado","domingo","Cerrado","lunes","8 AM to 12 PM, 1 to 5 PM","martes","8 AM to 12 PM, 1 to 5 PM","false","+54 249 451-6974","+542494516974",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJNW81iDIgkZURARwQYe22ncg",,,"5",,"8",,,,,,"2025-05-28T23:43:49.951Z","https://www.google.com/maps/search/ventas/@-37.301264773596074,-59.152427745709524,16z?hl=es-419","ventas","Provincia de Buenos Aires","Lavalle 322","false",,"Carrocerias Rodriguez SECPA","5",,"https://www.google.com/maps/search/?api=1&query=Carrocerias%20Rodriguez%20SECPA&query_place_id=ChIJNW81iDIgkZURARwQYe22ncg",,
,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true","true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Av. Colón 1636, B7000 Tandil, Provincia de Buenos Aires, Argentina","Fábrica","Tienda de materiales de embalaje",,,,,,,,,"Fábrica","5992896525986428124","Tandil","true","AR","agrobolsas.com.ar",,,,,"0x95912027dd0182b1:0x532b0ba37f17f4dc",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=95-jmkvAyT85l7oKk-hrdQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=251.09686&pitch=0&thumbfov=100","2",,"false","/g/1tgf4d2w","es-419",,,"-37.3118313","-59.1381511",,"miércoles","8 AM to 12 PM, 3 to 7:30 PM","jueves","8 AM to 12 PM, 3 to 7:30 PM","viernes","8 AM to 12 PM, 3 to 7:30 PM","sábado","8 AM to 12:30 PM","domingo","Cerrado","lunes","8 AM to 12 PM, 3 to 7:30 PM","martes","8 AM to 12 PM, 3 to 7:30 PM","false","+54 249 442-7613","+542494427613",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJsYIB3ScgkZUR3PQXf6MLK1M","B7000",,"7",,"39",,,,,,"2025-05-28T23:43:49.951Z","https://www.google.com/maps/search/ventas/@-37.301264773596074,-59.152427745709524,16z?hl=es-419","ventas","Provincia de Buenos Aires","Av. Colón 1636","false",,"Agrobolsas","4.4",,"https://www.google.com/maps/search/?api=1&query=Agrobolsas&query_place_id=ChIJsYIB3ScgkZUR3PQXf6MLK1M","http://www.agrobolsas.com.ar/",
,,,,,,,,,,,,,,"true",,,,"true",,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Av. Avellaneda 782, B7000GKC Tandil, Provincia de Buenos Aires, Argentina","Agencia inmobiliaria",,,,,,,,,,"Agencia inmobiliaria","18171193826400972498","Tandil","false","AR","joanarodriguez.com.ar","jrnegociosinmobiliarios@gmail.com",,,"https://www.facebook.com/joanarodrigueznegociosinmob/","0x95911f9be488be33:0xfc2d0c828f66aed2",,"https://lh3.googleusercontent.com/p/AF1QipMLsiut8VYq1GQ7EsDkipkwLr3AalSAzmkQXw_d=w408-h272-k-no","10","https://www.instagram.com/joana_rodriguez_inmobiliaria","false","/g/11c5_nv7qp","es-419",,,"-37.3325137","-59.1299083",,,,,,,,,,,,,,,,"false","+54 9 249 421-8253","+5492494218253",,"(0249) 154218253",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJM76I5JsfkZUR0q5mj4IMLfw","B7000",,"9",,"52",,,,,,"2025-05-28T23:43:27.840Z","https://www.google.com/maps/search/ventas/@-37.3286205,-59.117993654290494,16z?hl=es-419","ventas","Provincia de Buenos Aires","Av. Avellaneda 782","false",,"Inmobiliaria Joana Rodríguez","4.8",,"https://www.google.com/maps/search/?api=1&query=Inmobiliaria%20Joana%20Rodr%C3%ADguez&query_place_id=ChIJM76I5JsfkZUR0q5mj4IMLfw","http://www.joanarodriguez.com.ar/",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Alberdi 477, B7000 Tandil, Provincia de Buenos Aires, Argentina","Agencia inmobiliaria",,,,,,,,,,"Agencia inmobiliaria","17332584625438382075","Tandil","false","AR","facebook.com",,,,,"0x95911f3d73581495:0xf089b5e286a6d7fb",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hg8sMHdze3ZLj4J-Gs1Mxg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=53.46283&pitch=0&thumbfov=100","6",,"false","/g/11h0bkkjwp","es-419",,,"-37.3304872","-59.1425057",,"miércoles","9 AM to 1 PM","jueves","9 AM to 1 PM","viernes","9 AM to 1 PM","sábado","Cerrado","domingo","Cerrado","lunes","9 AM to 1 PM","martes","9 AM to 1 PM","false","+54 249 466-8205","+542494668205",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJlRRYcz0fkZUR-9emhuK1ifA","B7000",,"14",,"5",,,,,,"2025-05-28T23:43:53.964Z","https://www.google.com/maps/search/ventas/@-37.3286205,-59.152427745709524,16z?hl=es-419","ventas","Provincia de Buenos Aires","Alberdi 477","false",,"Juan M. Zeballos, Estudio inmobiliario","3.8",,"https://www.google.com/maps/search/?api=1&query=Juan%20M.%20Zeballos%2C%20Estudio%20inmobiliario&query_place_id=ChIJlRRYcz0fkZUR-9emhuK1ifA","https://www.facebook.com/Juan-M-Zeballos-Estudio-Inmobiliario-301048440358110/",
